"statni_zkouska_id";"zaverecna_prace_id";"studium_id";"cislo_terminu";"typ_szzk";"uzavreno";"datum_prihlaseni";"datum_absolvovani";"celkove_hodnoceni";"poznamka"
"1065790443605";"";"16720206";"1";"SZZ";"";"";"";"";""
"1065790444205";"";"16720306";"1";"SZZ";"";"";"";"";""
"1065790444805";"";"16720406";"1";"SZZ";"";"";"";"";""
"1065790445405";"";"16720506";"1";"SZZ";"";"";"";"";""
"1065790446205";"";"16720606";"1";"SZZ";"";"";"";"";""
"1065790446805";"";"16720706";"1";"SZZ";"";"";"";"";""
"1065790447505";"";"16720806";"1";"SZZ";"";"";"";"";""
"1065790448105";"";"16720906";"1";"SZZ";"";"";"";"";""
"1065790448705";"";"16721006";"1";"SZZ";"";"";"";"";""
"1065790449305";"";"16721106";"1";"SZZ";"";"";"";"";""
"1065790449905";"";"16721206";"1";"SZZ";"";"";"";"";""
"1065790450505";"";"16721306";"1";"SZZ";"";"";"";"";""
"1065790451205";"";"16721406";"1";"SZZ";"";"";"";"";""
"1065790451905";"";"16721506";"1";"SZZ";"";"";"";"";""
"1065790452705";"";"16721606";"1";"SZZ";"";"";"";"";""
"1065790453305";"";"16721706";"1";"SZZ";"";"";"";"";""
"1065790453905";"";"16721806";"1";"SZZ";"";"";"";"";""
"1065790454605";"";"16721906";"1";"SZZ";"";"";"";"";""
"1065790455405";"1239563890005";"16722006";"1";"SZZ";"";"2021-06-09";"";"4";""
"1065790456405";"1239736981205";"16722106";"1";"SZZ";"";"";"";"";""
"1065790457205";"1234769731505";"16722206";"1";"SZZ";"";"2021-04-13";"";"1";""
"1065790457805";"";"16722306";"1";"SZZ";"";"";"";"";""
"1065790458505";"";"16722406";"1";"SZZ";"";"";"";"";""
"1065790459105";"";"16722506";"1";"SZZ";"";"";"";"";""
"1065790459705";"";"16722606";"1";"SZZ";"";"";"";"";""
"1065790460305";"";"16722706";"1";"SZZ";"";"";"";"";""
"1065790461105";"";"16722806";"1";"SZZ";"";"";"";"";""
"1065790461705";"";"16722906";"1";"SZZ";"";"";"";"";""
"1065790462505";"";"16723006";"1";"SZZ";"";"";"";"";""
"1065790463105";"";"16723106";"1";"SZZ";"";"";"";"";""
"1065790463705";"";"16723206";"1";"SZZ";"";"";"";"";""
"1065790464305";"";"16723306";"1";"SZZ";"";"";"";"";""
"1065790464905";"";"16723406";"1";"SZZ";"";"";"";"";""
"1065790465505";"";"16723506";"1";"SZZ";"";"";"";"";""
"1065790466505";"";"16723606";"1";"SZZ";"";"";"";"";""
"1065790467105";"";"16723706";"1";"SZZ";"";"";"";"";""
"1065790468005";"";"16723806";"1";"SZZ";"";"";"";"";""
"1065790468705";"";"16723906";"1";"SZZ";"";"";"";"";""
"1065790469305";"";"16724006";"1";"SZZ";"";"";"";"";""
"1065790469905";"";"16724106";"1";"SZZ";"";"";"";"";""
"1065790470505";"";"16724206";"1";"SZZ";"";"";"";"";""
"1065790471305";"1232293469605";"16724306";"1";"SZZ";"";"";"";"";""
"1065790471905";"";"16724406";"1";"SZZ";"";"";"";"";""
"1065790472505";"";"16724506";"1";"SZZ";"";"";"";"";""
"1065790473105";"";"16724606";"1";"SZZ";"";"";"";"";""
"1065790473705";"";"16724706";"1";"SZZ";"";"";"";"";""
"1065790474305";"";"16724806";"1";"SZZ";"";"";"";"";""
"1065790474905";"";"16724906";"1";"SZZ";"";"";"";"";""
"1065790475505";"";"16725006";"1";"SZZ";"";"";"";"";""
"1065790476105";"";"16725106";"1";"SZZ";"";"";"";"";""
"1065790476705";"";"16725206";"1";"SZZ";"";"";"";"";""
"1065790477305";"";"16725306";"1";"SZZ";"";"";"";"";""
"1065790477905";"";"16725406";"1";"SZZ";"";"";"";"";""
"1065790478505";"";"16725506";"1";"SZZ";"";"";"";"";""
"1065790479105";"";"16725606";"1";"SZZ";"";"";"";"";""
"1065790479905";"";"16725706";"1";"SZZ";"";"";"";"";""
"1065790480605";"";"16725806";"1";"SZZ";"";"";"";"";""
"1065790481205";"";"16725906";"1";"SZZ";"";"";"";"";""
"1065790482005";"1239432813905";"16726006";"1";"SZZ";"";"";"";"";""
"1065790482705";"";"16726106";"1";"SZZ";"";"";"";"";""
"1065790483305";"";"16726206";"1";"SZZ";"";"";"";"";""
"1065790484005";"";"16726306";"1";"SZZ";"";"";"";"";""
"1065790484805";"";"16726406";"1";"SZZ";"";"";"";"";""
"1065790485405";"";"16726506";"1";"SZZ";"";"";"";"";""
"1065790486005";"";"16726606";"1";"SZZ";"";"";"";"";""
"1065790486805";"";"16726706";"1";"SZZ";"";"";"";"";""
"1065790487505";"";"16726806";"1";"SZZ";"";"";"";"";""
"1065790488105";"";"16726906";"1";"SZZ";"";"";"";"";""
"1065790488705";"";"16727006";"1";"SZZ";"";"";"";"";""
"1065790489605";"";"16727106";"1";"SZZ";"";"";"";"";""
"1065790490205";"";"16727206";"1";"SZZ";"";"";"";"";""
"1065790491005";"";"16727306";"1";"SZZ";"";"";"";"";""
"1065790491805";"";"16727406";"1";"SZZ";"";"";"";"";""
"1065790492505";"";"16727506";"1";"SZZ";"";"";"";"";""
"1065790493105";"";"16727606";"1";"SZZ";"";"";"";"";""
"1065790493705";"";"16727706";"1";"SZZ";"";"";"";"";""
"1065790494505";"";"16727806";"1";"SZZ";"";"";"";"";""
"1065790495105";"";"16727906";"1";"SZZ";"";"";"";"";""
"1065790495805";"";"16728006";"1";"SZZ";"";"";"";"";""
"1065790496405";"";"16728106";"1";"SZZ";"";"";"";"";""
"1065790497105";"";"16728206";"1";"SZZ";"";"";"";"";""
"1065790497705";"";"16728306";"1";"SZZ";"";"";"";"";""
"1065790498405";"";"16728406";"1";"SZZ";"";"";"";"";""
"1065790499005";"";"16728506";"1";"SZZ";"";"";"";"";""
"1065790499705";"";"16728606";"1";"SZZ";"";"";"";"";""
"1065790500305";"";"16728706";"1";"SZZ";"";"";"";"";""
"1065790501105";"1239589361905";"16728806";"1";"SZZ";"";"";"";"";""
"1065790501705";"";"16728906";"1";"SZZ";"";"";"";"";""
"1065790502305";"";"16729006";"1";"SZZ";"";"";"";"";""
"1065790502905";"";"16729106";"1";"SZZ";"";"";"";"";""
"1065790503505";"";"16729206";"1";"SZZ";"";"";"";"";""
"1065790504105";"";"16729306";"1";"SZZ";"";"";"";"";""
"1065790504805";"";"16729406";"1";"SZZ";"";"";"";"";""
"1065790505505";"";"16729506";"1";"SZZ";"";"";"";"";""
"1065790506105";"";"16729606";"1";"SZZ";"";"";"";"";""
"1065790507205";"";"16729706";"1";"SZZ";"";"";"";"";""
"1065790507905";"";"16729806";"1";"SZZ";"";"";"";"";""
"1065790508505";"";"16729906";"1";"SZZ";"";"";"";"";""
"1065790509105";"";"16730006";"1";"SZZ";"";"";"";"";""
"1065790509805";"";"16730106";"1";"SZZ";"";"";"";"";""
"1065790510505";"";"16730206";"1";"SZZ";"";"";"";"";""
"1065790511505";"";"16730306";"1";"SZZ";"";"";"";"";""
"1065790512105";"";"16730406";"1";"SZZ";"";"";"";"";""
"1065790512805";"";"16730506";"1";"SZZ";"";"";"";"";""
"1065790513505";"";"16730606";"1";"SZZ";"";"";"";"";""
"1065790514105";"";"16730706";"1";"SZZ";"";"";"";"";""
"1065790514805";"";"16730806";"1";"SZZ";"";"";"";"";""
"1065790515905";"";"16730906";"1";"SZZ";"";"";"";"";""
"1065790516505";"1241000847505";"16731006";"1";"SZZ";"";"";"";"";""
"1065790517205";"";"16731106";"1";"SZZ";"";"";"";"";""
"1065790517905";"";"16731206";"1";"SZZ";"";"";"";"";""
"1065790518505";"";"16731306";"1";"SZZ";"";"";"";"";""
"1065790519105";"";"16731406";"1";"SZZ";"";"";"";"";""
"1065790519705";"";"16731506";"1";"SZZ";"";"";"";"";""
"1065790520305";"";"16731606";"1";"SZZ";"";"";"";"";""
"1065790520905";"";"16731706";"1";"SZZ";"";"";"";"";""
"1065790521905";"1113790591105";"16731806";"1";"SZZ";"";"2021-05-07";"";"2.5";""
"1065790522505";"";"16731906";"1";"SZZ";"";"";"";"";""
"1065790523105";"";"16732006";"1";"SZZ";"";"";"";"";""
"1065790523705";"";"16732106";"1";"SZZ";"";"";"";"";""
"1065790524505";"";"16732206";"1";"SZZ";"";"";"";"";""
"1065790525105";"";"16732306";"1";"SZZ";"";"";"";"";""
"1065790525705";"";"16732406";"1";"SZZ";"";"";"";"";""
"1065790526405";"";"16732506";"1";"SZZ";"";"";"";"";""
"1065790527105";"";"16732606";"1";"SZZ";"";"";"";"";""
"1065790527905";"";"16732706";"1";"SZZ";"";"";"";"";""
"1065790528505";"";"16732806";"1";"SZZ";"";"";"";"";""
"1065790529105";"";"16732906";"1";"SZZ";"";"";"";"";""
"1065790529705";"";"16733006";"1";"SZZ";"";"";"";"";""
"1065790530405";"";"16733106";"1";"SZZ";"";"";"";"";""
"1065790531105";"";"16733206";"1";"SZZ";"";"";"";"";""
"1065790532005";"";"16733306";"1";"SZZ";"";"";"";"";""
"1065790532705";"";"16733406";"1";"SZZ";"";"";"";"";""
"1065790533605";"";"16733506";"1";"SZZ";"";"";"";"";""
"1065790534505";"1239655038005";"16733606";"1";"SZZ";"";"";"";"";""
"1065790535105";"";"16733706";"1";"SZZ";"";"";"";"";""
"1065790535705";"";"16733806";"1";"SZZ";"";"";"";"";""
"1065790536405";"";"16733906";"1";"SZZ";"";"";"";"";""
"1065790537005";"";"16734006";"1";"SZZ";"";"";"";"";""
"1065790537605";"";"16734106";"1";"SZZ";"";"";"";"";""
"1065790538205";"";"16734206";"1";"SZZ";"";"";"";"";""
"1065790538805";"";"16734306";"1";"SZZ";"";"";"";"";""
"1065790539805";"";"16734406";"1";"SZZ";"";"";"";"";""
"1065790540405";"";"16734506";"1";"SZZ";"";"";"";"";""
"1065790541205";"";"16734606";"1";"SZZ";"";"";"";"";""
"1065790541805";"";"16734706";"1";"SZZ";"";"";"";"";""
"1065790542405";"";"16734806";"1";"SZZ";"";"";"";"";""
"1065790543005";"";"16734906";"1";"SZZ";"";"";"";"";""
"1065790543905";"";"16735006";"1";"SZZ";"";"";"";"";""
"1065790544505";"";"16735106";"1";"SZZ";"";"";"";"";""
"1065790545105";"";"16735206";"1";"SZZ";"";"";"";"";""
"1065790545805";"";"16735306";"1";"SZZ";"";"";"";"";""
"1065790546505";"";"16735406";"1";"SZZ";"";"";"";"";""
"1065790547205";"";"16735506";"1";"SZZ";"";"";"";"";""
"1065790548105";"1240219500405";"16735606";"1";"SZZ";"";"";"";"";""
"1065790548905";"";"16735706";"1";"SZZ";"";"";"";"";""
"1065790549505";"";"16735806";"1";"SZZ";"";"";"";"";""
"1065790550105";"";"16735906";"1";"SZZ";"";"";"";"";""
"1065790550705";"";"16736006";"1";"SZZ";"";"";"";"";""
"1065790551805";"";"16736106";"1";"SZZ";"";"";"";"";""
"1065790552605";"";"16736206";"1";"SZZ";"";"";"";"";""
"1065790553305";"";"16736306";"1";"SZZ";"";"";"";"";""
"1065790553905";"";"16736406";"1";"SZZ";"";"";"";"";""
"1065790554505";"";"16736506";"1";"SZZ";"";"";"";"";""
"1065790555105";"";"16736606";"1";"SZZ";"";"";"";"";""
"1065790555805";"";"16736706";"1";"SZZ";"";"";"";"";""
"1065790556405";"";"16736806";"1";"SZZ";"";"";"";"";""
"1065790557005";"";"16736906";"1";"SZZ";"";"";"";"";""
"1065790557605";"";"16737006";"1";"SZZ";"";"";"";"";""
"1065790558205";"";"16737106";"1";"SZZ";"";"";"";"";""
"1065790558905";"";"16737206";"1";"SZZ";"";"";"";"";""
"1065790559505";"";"16737306";"1";"SZZ";"";"";"";"";""
"1065790560205";"";"16737406";"1";"SZZ";"";"";"";"";""
"1065790560905";"";"16737506";"1";"SZZ";"";"";"";"";""
"1065790561605";"";"16737606";"1";"SZZ";"";"";"";"";""
"1065790562205";"";"16737706";"1";"SZZ";"";"";"";"";""
"1065790562905";"";"16737806";"1";"SZZ";"";"";"";"";""
"1065790563505";"";"16737906";"1";"SZZ";"";"";"";"";""
"1065790564205";"";"16738006";"1";"SZZ";"";"";"";"";""
"1065790565105";"";"16738106";"1";"SZZ";"";"";"";"";""
"1065790565805";"";"16738206";"1";"SZZ";"";"";"";"";""
"1065790566405";"";"16738306";"1";"SZZ";"";"";"";"";""
"1065790567005";"";"16738406";"1";"SZZ";"";"";"";"";""
"1065790567605";"";"16738506";"1";"SZZ";"";"";"";"";""
"1065790568205";"";"16738606";"1";"SZZ";"";"";"";"";""
"1065790569005";"";"16738706";"1";"SZZ";"";"";"";"";""
"1065790569705";"";"16738806";"1";"SZZ";"";"";"";"";""
"1065790570305";"";"16738906";"1";"SZZ";"";"";"";"";""
"1065790570905";"";"16739006";"1";"SZZ";"";"";"";"";""
"1065790571505";"";"16739106";"1";"SZZ";"";"";"";"";""
"1065790572105";"";"16739206";"1";"SZZ";"";"";"";"";""
"1065790572805";"";"16739306";"1";"SZZ";"";"";"";"";""
"1065790573405";"";"16739406";"1";"SZZ";"";"";"";"";""
"1065790574005";"";"16739506";"1";"SZZ";"";"";"";"";""
"1065790574605";"";"16739606";"1";"SZZ";"";"";"";"";""
"1065790575205";"";"16739706";"1";"SZZ";"";"";"";"";""
"1065790575805";"";"16739806";"1";"SZZ";"";"";"";"";""
"1065790576405";"";"16739906";"1";"SZZ";"";"";"";"";""
"1065790577005";"";"16740006";"1";"SZZ";"";"";"";"";""
"1065790577605";"";"16740106";"1";"SZZ";"";"";"";"";""
"1065790578205";"";"16740206";"1";"SZZ";"";"";"";"";""
"1065790578805";"";"16740306";"1";"SZZ";"";"";"";"";""
"1065790579405";"";"16740406";"1";"SZZ";"";"";"";"";""
"1065790580205";"1240571501305";"16740506";"1";"SZZ";"";"";"";"";""
"1065790580805";"";"16740606";"1";"SZZ";"";"";"";"";""
"1065790581405";"";"16740706";"1";"SZZ";"";"";"";"";""
"1065790582105";"1174130514505";"16740806";"1";"SZZ";"";"2021-01-06";"";"1.5";""
"1065790582805";"";"16740906";"1";"SZZ";"";"";"";"";""
"1065790583605";"";"16741006";"1";"SZZ";"";"";"";"";""
"1065790584205";"";"16741106";"1";"SZZ";"";"";"";"";""
"1065790584805";"";"16741206";"1";"SZZ";"";"";"";"";""
"1065790585405";"";"16741306";"1";"SZZ";"";"";"";"";""
"1065790586005";"";"16741406";"1";"SZZ";"";"";"";"";""
"1065790586605";"";"16741506";"1";"SZZ";"";"";"";"";""
"1065790587505";"1098271784305";"16741606";"1";"SZZ";"";"";"";"";""
"1065790588105";"";"16741706";"1";"SZZ";"";"";"";"";""
"1065790588705";"";"16741806";"1";"SZZ";"";"";"";"";""
"1065790589305";"";"16741906";"1";"SZZ";"";"";"";"";""
"1065790589905";"";"16742006";"1";"SZZ";"";"";"";"";""
"1065790590505";"";"16742106";"1";"SZZ";"";"";"";"";""
"1065790591105";"";"16742206";"1";"SZZ";"";"";"";"";""
"1065790592005";"1239518216705";"16742306";"1";"SZZ";"";"";"";"";""
"1065790592605";"";"16742406";"1";"SZZ";"";"";"";"";""
"1065790593205";"";"16742506";"1";"SZZ";"";"";"";"";""
"1065790593805";"";"16742606";"1";"SZZ";"";"";"";"";""
"1065790594405";"";"16742706";"1";"SZZ";"";"";"";"";""
"1065790595005";"";"16742806";"1";"SZZ";"";"";"";"";""
"1065790595605";"";"16742906";"1";"SZZ";"";"";"";"";""
"1065790596305";"";"16743006";"1";"SZZ";"";"";"";"";""
"1065790596905";"";"16743106";"1";"SZZ";"";"";"";"";""
"1065790597505";"";"16743206";"1";"SZZ";"";"";"";"";""
"1065790598105";"";"16743306";"1";"SZZ";"";"";"";"";""
"1065790598705";"";"16743406";"1";"SZZ";"";"";"";"";""
"1065790599305";"";"16743506";"1";"SZZ";"";"";"";"";""
"1065790600005";"";"16743606";"1";"SZZ";"";"";"";"";""
"1065790600605";"";"16743706";"1";"SZZ";"";"";"";"";""
"1065790601305";"";"16743806";"1";"SZZ";"";"";"";"";""
"1065790602005";"";"16743906";"1";"SZZ";"";"";"";"";""
"1065790602605";"";"16744006";"1";"SZZ";"";"";"";"";""
"1065790603405";"";"16744106";"1";"SZZ";"";"";"";"";""
"1065790604005";"";"16744206";"1";"SZZ";"";"";"";"";""
"1065790604605";"";"16744306";"1";"SZZ";"";"";"";"";""
"1065790605205";"";"16744406";"1";"SZZ";"";"";"";"";""
"1065790606005";"";"16744506";"1";"SZZ";"";"";"";"";""
"1065790606605";"";"16744606";"1";"SZZ";"";"";"";"";""
"1065790607205";"";"16744706";"1";"SZZ";"";"";"";"";""
"1065790607805";"";"16744806";"1";"SZZ";"";"";"";"";""
"1065790608505";"";"16744906";"1";"SZZ";"";"";"";"";""
"1065790609105";"";"16745006";"1";"SZZ";"";"";"";"";""
"1065790609705";"";"16745106";"1";"SZZ";"";"";"";"";""
"1065790610305";"";"16745206";"1";"SZZ";"";"";"";"";""
"1065790610905";"";"16745306";"1";"SZZ";"";"";"";"";""
"1065790611505";"";"16745406";"1";"SZZ";"";"";"";"";""
"1065790612105";"";"16745506";"1";"SZZ";"";"";"";"";""
"1065790612705";"";"16745606";"1";"SZZ";"";"";"";"";""
"1065790613405";"";"16745706";"1";"SZZ";"";"";"";"";""
"1065790614005";"";"16745806";"1";"SZZ";"";"";"";"";""
"1065790614605";"";"16745906";"1";"SZZ";"";"";"";"";""
"1065790615205";"";"16746006";"1";"SZZ";"";"";"";"";""
"1065790615805";"";"16746106";"1";"SZZ";"";"";"";"";""
"1065790616405";"";"16746206";"1";"SZZ";"";"";"";"";""
"1065790617105";"";"16746306";"1";"SZZ";"";"";"";"";""
"1065790617705";"";"16746406";"1";"SZZ";"";"";"";"";""
"1065790618505";"";"16746506";"1";"SZZ";"";"";"";"";""
"1065790619105";"";"16746606";"1";"SZZ";"";"";"";"";""
"1065790619705";"";"16746706";"1";"SZZ";"";"";"";"";""
"1065790620305";"";"16746806";"1";"SZZ";"";"";"";"";""
"1065790620905";"";"16746906";"1";"SZZ";"";"";"";"";""
"1065790621605";"";"16747006";"1";"SZZ";"";"";"";"";""
"1065790622705";"1105986069705";"16747106";"1";"SZZ";"";"";"";"";""
"1065790623905";"1239547098605";"16747206";"1";"SZZ";"";"2021-06-27";"";"2.5";""
"1065790624505";"";"16747306";"1";"SZZ";"";"";"";"";""
"1065790625105";"";"16747406";"1";"SZZ";"";"";"";"";""
"1065790625705";"";"16747506";"1";"SZZ";"";"";"";"";""
"1065790626305";"";"16747606";"1";"SZZ";"";"";"";"";""
"1065790626905";"";"16747706";"1";"SZZ";"";"";"";"";""
"1065790627605";"";"16747806";"1";"SZZ";"";"";"";"";""
"1065790628205";"";"16747906";"1";"SZZ";"";"";"";"";""
"1065790628805";"";"16748006";"1";"SZZ";"";"";"";"";""
"1065790629505";"";"16748106";"1";"SZZ";"";"";"";"";""
"1065790630105";"";"16748206";"1";"SZZ";"";"";"";"";""
"1065790630705";"";"16748306";"1";"SZZ";"";"";"";"";""
"1065790631305";"";"16748406";"1";"SZZ";"";"";"";"";""
"1065790631905";"";"16748506";"1";"SZZ";"";"";"";"";""
"1065790632505";"";"16748606";"1";"SZZ";"";"";"";"";""
"1065790633605";"";"16748706";"1";"SZZ";"";"";"";"";""
"1065790634205";"";"16748806";"1";"SZZ";"";"";"";"";""
"1065790635205";"1128683476005";"16748906";"1";"SZZ";"";"2020-07-22";"";"2";""
"1065790635805";"1240793398505";"16749006";"1";"SZZ";"";"";"";"";""
"1065790636405";"";"16749106";"1";"SZZ";"";"";"";"";""
"1065790637005";"";"16749206";"1";"SZZ";"";"";"";"";""
"1065790637705";"1239078749305";"16749306";"1";"SZZ";"";"2021-06-21";"";"1.5";""
"1065790638305";"";"16749406";"1";"SZZ";"";"";"";"";""
"1065790639105";"";"16749506";"1";"SZZ";"";"";"";"";""
"1065790639705";"";"16749606";"1";"SZZ";"";"";"";"";""
"1065790640305";"";"16749706";"1";"SZZ";"";"";"";"";""
"1065790641205";"1239636534605";"16749806";"1";"SZZ";"";"2021-05-12";"";"1";""
"1065790641805";"";"16749906";"1";"SZZ";"";"";"";"";""
"1065790642405";"";"16750006";"1";"SZZ";"";"";"";"";""
"1065790643005";"";"16750106";"1";"SZZ";"";"";"";"";""
"1065790643605";"";"16750206";"1";"SZZ";"";"";"";"";""
"1065790644205";"";"16750306";"1";"SZZ";"";"";"";"";""
"1065790644805";"";"16750406";"1";"SZZ";"";"";"";"";""
"1065790645505";"";"16750506";"1";"SZZ";"";"";"";"";""
"1065790646105";"";"16750606";"1";"SZZ";"";"";"";"";""
"1065790646705";"";"16750706";"1";"SZZ";"";"";"";"";""
"1065790647405";"";"16750806";"1";"SZZ";"";"";"";"";""
"1065790648005";"";"16750906";"1";"SZZ";"";"";"";"";""
"1065790648605";"";"16751006";"1";"SZZ";"";"";"";"";""
"1065790649205";"";"16751106";"1";"SZZ";"";"";"";"";""
"1065790649805";"";"16751206";"1";"SZZ";"";"";"";"";""
"1065790650405";"";"16751306";"1";"SZZ";"";"";"";"";""
"1065790651205";"";"16751406";"1";"SZZ";"";"";"";"";""
"1065790651805";"";"16751506";"1";"SZZ";"";"";"";"";""
"1065790652405";"";"16751606";"1";"SZZ";"";"";"";"";""
"1065790653005";"";"16751706";"1";"SZZ";"";"";"";"";""
"1065790653705";"";"16751806";"1";"SZZ";"";"";"";"";""
"1065790654705";"";"16751906";"1";"SZZ";"";"";"";"";""
"1065790655305";"";"16752006";"1";"SZZ";"";"";"";"";""
"1065790656005";"";"16752106";"1";"SZZ";"";"";"";"";""
"1065790656605";"";"16752206";"1";"SZZ";"";"";"";"";""
"1065790657305";"";"16752306";"1";"SZZ";"";"";"";"";""
"1065790657905";"";"16752406";"1";"SZZ";"";"";"";"";""
"1065790658605";"1127174959505";"16752506";"1";"SZZ";"";"2021-04-09";"";"2";""
"1065790659205";"";"16752606";"1";"SZZ";"";"";"";"";""
"1065790659805";"";"16752706";"1";"SZZ";"";"";"";"";""
"1065790660405";"";"16752806";"1";"SZZ";"";"";"";"";""
"1065790661305";"";"16752906";"1";"SZZ";"";"";"";"";""
"1065790662105";"";"16753006";"1";"SZZ";"";"";"";"";""
"1065790662705";"";"16753106";"1";"SZZ";"";"";"";"";""
"1065790663305";"";"16753206";"1";"SZZ";"";"";"";"";""
"1065790663905";"";"16753306";"1";"SZZ";"";"";"";"";""
"1065790664705";"";"16753406";"1";"SZZ";"";"";"";"";""
"1065790665605";"1239440606205";"16753506";"1";"SZZ";"";"";"";"";""
"1065790666205";"";"16753606";"1";"SZZ";"";"";"";"";""
"1065790666805";"";"16753706";"1";"SZZ";"";"";"";"";""
"1065790667405";"";"16753806";"1";"SZZ";"";"";"";"";""
"1065790668105";"";"16753906";"1";"SZZ";"";"";"";"";""
"1065790668805";"";"16754006";"1";"SZZ";"";"";"";"";""
"1065790669505";"";"16754106";"1";"SZZ";"";"";"";"";""
"1065790670105";"";"16754206";"1";"SZZ";"";"";"";"";""
"1065790670905";"";"16754306";"1";"SZZ";"";"";"";"";""
"1065790671505";"";"16754406";"1";"SZZ";"";"";"";"";""
"1065790672205";"";"16754506";"1";"SZZ";"";"";"";"";""
"1065790672905";"";"16754606";"1";"SZZ";"";"";"";"";""
"1065790673505";"";"16754706";"1";"SZZ";"";"";"";"";""
"1065790674105";"";"16754806";"1";"SZZ";"";"";"";"";""
"1065790674705";"";"16754906";"1";"SZZ";"";"";"";"";""
"1065790675505";"";"16755006";"1";"SZZ";"";"";"";"";""
"1065790676105";"";"16755106";"1";"SZZ";"";"";"";"";""
"1065790676805";"";"16755206";"1";"SZZ";"";"";"";"";""
"1065790677405";"";"16755306";"1";"SZZ";"";"";"";"";""
"1065790678005";"";"16755406";"1";"SZZ";"";"";"";"";""
"1065790678605";"";"16755506";"1";"SZZ";"";"";"";"";""
"1065790679305";"";"16755606";"1";"SZZ";"";"";"";"";""
"1065790680105";"";"16755706";"1";"SZZ";"";"";"";"";""
"1065790680705";"";"16755806";"1";"SZZ";"";"";"";"";""
"1065790681305";"";"16755906";"1";"SZZ";"";"";"";"";""
"1065790681905";"";"16756006";"1";"SZZ";"";"";"";"";""
"1065790682505";"";"16756106";"1";"SZZ";"";"";"";"";""
"1065790683105";"";"16756206";"1";"SZZ";"";"";"";"";""
"1065790683705";"";"16756306";"1";"SZZ";"";"";"";"";""
"1065790684305";"";"16756406";"1";"SZZ";"";"";"";"";""
"1065790685005";"";"16756506";"1";"SZZ";"";"";"";"";""
"1065790685605";"";"16756606";"1";"SZZ";"";"";"";"";""
"1065790686205";"";"16756706";"1";"SZZ";"";"";"";"";""
"1065790686905";"";"16756806";"1";"SZZ";"";"";"";"";""
"1065790687505";"";"16756906";"1";"SZZ";"";"";"";"";""
"1065790688305";"";"16757006";"1";"SZZ";"";"";"";"";""
"1065790689105";"";"16757106";"1";"SZZ";"";"";"";"";""
"1065790689705";"";"16757206";"1";"SZZ";"";"";"";"";""
"1065790690305";"";"16757306";"1";"SZZ";"";"";"";"";""
"1065790690905";"";"16757406";"1";"SZZ";"";"";"";"";""
"1065790691505";"";"16757506";"1";"SZZ";"";"";"";"";""
"1065790692405";"";"16757606";"1";"SZZ";"";"";"";"";""
"1065790693405";"";"16757706";"1";"SZZ";"";"";"";"";""
"1065790694105";"";"16757806";"1";"SZZ";"";"";"";"";""
"1065790694705";"";"16757906";"1";"SZZ";"";"";"";"";""
"1065790695705";"";"16758006";"1";"SZZ";"";"";"";"";""
"1065790696405";"";"16758106";"1";"SZZ";"";"";"";"";""
"1065790697105";"";"16758206";"1";"SZZ";"";"";"";"";""
"1065790698205";"";"16758306";"1";"SZZ";"";"";"";"";""
"1065790698805";"";"16758406";"1";"SZZ";"";"";"";"";""
"1065790699405";"";"16758506";"1";"SZZ";"";"";"";"";""
"1065790700005";"";"16758606";"1";"SZZ";"";"";"";"";""
"1065790700605";"";"16758706";"1";"SZZ";"";"";"";"";""
"1065790701205";"";"16758806";"1";"SZZ";"";"";"";"";""
"1065790701805";"";"16758906";"1";"SZZ";"";"";"";"";""
"1065790702405";"";"16759006";"1";"SZZ";"";"";"";"";""
"1065790703105";"";"16759106";"1";"SZZ";"";"";"";"";""
"1065790703905";"";"16759206";"1";"SZZ";"";"";"";"";""
"1065790704505";"";"16759306";"1";"SZZ";"";"";"";"";""
"1065790705105";"";"16759406";"1";"SZZ";"";"";"";"";""
"1065790705905";"";"16759506";"1";"SZZ";"";"";"";"";""
"1065790706505";"";"16759606";"1";"SZZ";"";"";"";"";""
"1065790707105";"";"16759706";"1";"SZZ";"";"";"";"";""
"1065790707705";"";"16759806";"1";"SZZ";"";"";"";"";""
"1065790708305";"";"16759906";"1";"SZZ";"";"";"";"";""
"1065790709005";"";"16760006";"1";"SZZ";"";"";"";"";""
"1065790709805";"1220363865705";"16760106";"1";"SZZ";"";"2021-06-10";"";"2";""
"1065790710505";"";"16760206";"1";"SZZ";"";"";"";"";""
"1065790711205";"";"16760306";"1";"SZZ";"";"";"";"";""
"1065790711905";"";"16760406";"1";"SZZ";"";"";"";"";""
"1065790712605";"";"16760506";"1";"SZZ";"";"";"";"";""
"1065790713205";"";"16760606";"1";"SZZ";"";"";"";"";""
"1065790713805";"";"16760706";"1";"SZZ";"";"";"";"";""
"1065790714405";"";"16760806";"1";"SZZ";"";"";"";"";""
"1065790715105";"";"16760906";"1";"SZZ";"";"";"";"";""
"1065790715705";"";"16761006";"1";"SZZ";"";"";"";"";""
"1065790716305";"";"16761106";"1";"SZZ";"";"";"";"";""
"1065790716905";"";"16761206";"1";"SZZ";"";"";"";"";""
"1065790717505";"";"16761306";"1";"SZZ";"";"";"";"";""
"1065790718105";"";"16761406";"1";"SZZ";"";"";"";"";""
"1065790718705";"";"16761506";"1";"SZZ";"";"";"";"";""
"1065790719305";"";"16761606";"1";"SZZ";"";"";"";"";""
