"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"70";"";"4487014812";"20266106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3304719";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-15";"2022-02-15";"Opava";"3806";"203";"74601"
"68";"";"8237272712";"20264106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"3304224";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-15";"2022-02-15";"";"";"203";"16000"
"69";"";"5677831412";"20264006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3304235";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-15";"2022-02-15";"Písek";"3305";"203";"39701"
"22";"";"1586755612";"20220006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2004";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"63";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3285370";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-01";"2022-02-01";"";"";"203";"12000"
"228";"";"9739122412";"19967806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1991";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3229754";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-20";"2021-09-20";"";"3100";"203";"19000"
"211";"";"7759541212";"19738306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1997";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"3226003";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-08";"2021-09-08";"";"3100";"203";"14900"
"203";"";"9099525212";"19725306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2014";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3225772";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-08";"2021-09-08";"34 -608";"";"616";""
"205";"";"3452133012";"19725706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"3225794";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-08";"2021-09-08";"Praha";"3100";"203";"14000"
"208";"";"7482968812";"19725906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3225838";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-08";"2021-09-08";"Opava";"3806";"203";"74601"
"181";"";"3102290112";"19568206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3223330";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-01";"2021-09-01";"Magnitogorsk";"";"643";""
"202";"";"7848975312";"19725406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3225761";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-08";"2021-09-08";"Praha";"3100";"203";"19000"
"148";"";"8632428212";"19297506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2005";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"3213870";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-08-05";"2021-08-05";"Praha";"3100";"203";"14000"
"200";"";"5893340112";"19725106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2012";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3225739";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-08";"2021-09-08";"Praha";"3100";"203";"18200"
"182";"";"8780141412";"19568106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3223341";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-01";"2021-09-01";"Praha";"3100";"203";"15500"
"38";"";"8097668312";"20238406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"6";"M";"";"";"";"";"";"";"";"";"";"";"";"";"3293818";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-08";"2022-02-08";"";"";"203";"16000"
"36";"";"1279360212";"20238106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"6";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3293763";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-08";"2022-02-11";"";"";"203";"16000"
"33";"";"9790952412";"20232606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2002";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"3292619";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-07";"2022-02-07";"Praha";"3100";"203";"16200"
"31";"";"1242364712";"20232506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3292190";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-07";"2022-02-07";"Kaskelen";"";"398";""
"30";"";"8022710312";"20232406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3292014";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-07";"2022-02-07";"Kynšperk nad Ohří";"3409";"203";"35751"
"29";"";"1420711512";"20232306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2017";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3292003";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-07";"2022-02-07";"140103 Moskevská oblast, Ramenskoje";"";"643";""
"28";"";"1624050212";"20232206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3291992";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-07";"2022-02-07";"Praha";"3100";"203";"10100"
"27";"";"2373869812";"20232006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3291970";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-07";"2022-02-07";"Praha";"3100";"203";"15500"
"63";"";"3709981812";"20252706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3299538";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Košice";"";"703";""
"62";"";"3488686812";"20252606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3299527";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"04013 Košice";"";"703";""
"59";"";"1337277812";"20252306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3299472";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Havlíčkův Brod";"3601";"203";"58001"
"58";"";"3680290312";"20252206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"3299461";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Kváskovice";"3307";"203";"38601"
"57";"";"5633162612";"20252106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3299450";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Skřivany";"3602";"203";"50352"
"56";"";"4066832912";"20252006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"3299439";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Petříkov";"3209";"203";"25169"
"60";"";"9618350812";"20252406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"6";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3299483";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-10";"";"";"203";"17000"
"67";"";"8156240612";"20253206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3299593";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Praha";"3100";"203";"12000"
"66";"";"1702267012";"20253106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3299582";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Praha";"3100";"203";"14900"
"65";"";"9597737912";"20252906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"3299560";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-11";"2022-02-11";"Rychnov nad Kněžnou";"3607";"203";"51601"
"45";"";"9967060112";"20244206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"6";"N";"";"";"";"";"";"";"";"";"";"";"";"";"3296238";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-09";"2022-02-09";"Brno";"3702";"203";"62700"
"43";"";"5528380612";"20244006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2017";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"6";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3296205";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-09";"2022-02-09";"Praha";"3100";"203";"10600"
"42";"";"7713276012";"20242506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3296425";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-09";"2022-02-09";"Vilnius";"";"440";""
"37";"";"5318368212";"20239906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2020";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"L";"";"";"";"";"";"";"";"";"";"";"";"";"3293609";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-08";"2022-02-08";"Praha";"3100";"203";"16000"
"41";"";"7627224812";"20242406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"3296414";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-09";"2022-02-09";"Praha";"3100";"203";"10000"
"40";"";"6518103112";"20242306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"3296403";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-09";"2022-02-09";"Praha";"3100";"203";"16300"
"39";"";"6112357312";"20242206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2014";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3296392";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-09";"2022-02-09";"";"3510";"203";"40001"
"34";"";"5205347012";"20235906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3293378";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-08";"2022-02-08";"Jižněukrajinsk";"";"804";""
"26";"";"1137592112";"20231906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3291761";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-07";"2022-02-07";"Krasnodar";"";"643";""
"47";"";"2391134112";"20250106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3297932";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-10";"2022-02-10";"Praha";"3100";"203";"13000"
"48";"";"1934437412";"20249906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2017";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3297943";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-10";"2022-02-10";"Praha";"3100";"203";"15000"
"53";"";"4305377512";"20250506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2019";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3298130";"";"";"";"";"";"";"";"";"";"";"";"";"";"2022-02-10";"2022-02-10";"344114 Rostov-na-Donu";"";"643";""
"2190";"";"9817725812";"17591906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2807992";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-17";"2020-02-17";"Krivyj Rih";"";"";""
"41";"";"5164567812";"18857306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2015";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"3032920";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-02-12";"2021-02-12";"";"3100";"203";"13000"
"223";"";"9661342812";"19948606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3229248";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-17";"2021-09-17";"Benátky nad Jizerou";"3207";"203";"29471"
"39";"";"5753166612";"18861406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2014";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"3031358";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-02-11";"2021-02-11";"Třebestovice";"3208";"203";"28912"
"2345";"";"7064625212";"18610806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2017";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2981682";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-09-17";"2020-09-17";"s. Shentala 446910, Samara oblast, Russia";"";"";""
"45";"";"8872851412";"18861806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2017";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3035087";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-02-15";"2021-02-15";"90501 Senica";"";"703";""
"195";"";"8240681112";"19681706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"3224254";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-09-06";"2021-09-06";"Jičín";"3604";"203";"50601"
"2078";"";"9054720212";"17401706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2757029";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-30";"2019-09-30";"";"3802";"3802";"73801"
"2270";"";"4390405012";"18150606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2974015";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-08-27";"2020-08-27";"";"";"";"12000"
"2322";"";"7877161912";"18393206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2978965";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-09-09";"2020-09-09";"Slatina nad Zdobnicí";"3607";"3607";"51756"
"2199";"";"7692177512";"17593306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2004";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2808498";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-17";"2020-02-17";"Praha";"3100";"3100";"13000"
