studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,pocet_kreditu_semestr_1,BI-PA2_znamka,BI-PA2_poradi_zapisu,BI-DBS_znamka,BI-DBS_poradi_zapisu,BI-SAP_znamka,BI-SAP_poradi_zapisu,BI-LIN_znamka,BI-LIN_poradi_zapisu,pocet_kreditu_semestr_2,BI-AAG_znamka,BI-AAG_poradi_zapisu,BI-ZDM_znamka,BI-ZDM_poradi_zapisu,BI-AG1_znamka,BI-AG1_poradi_zapisu,pocet_kreditu_semestr_3
15594706,1.0,3.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,30.0,1.5,1.0,2.0,1.0,2.5,1.0,31.0
15594806,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0
15594906,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,30.0,2.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0,2.0,1.0,2.5,1.0,2.5,1.0,30.0
15595006,1.0,3.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,30.0,2.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,23.0,1.5,1.0,2.5,1.0,2.5,1.0,30.0
16728206,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.5,1.0,20.0,-1.0,-1.0,1.5,1.0,2.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,14.0
15595506,1.0,1.5,1.0,3.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,30.0,2.0,1.0,2.0,1.0,1.0,1.0,26.0
15595706,1.0,2.0,2.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,1.5,1.0,24.0,-1.0,-1.0,1.0,1.0,2.0,1.0,2.5,1.0,25.0,2.0,1.0,2.0,1.0,-1.0,-1.0,27.0
15595806,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,1.0,1.0,-1.0,-1.0,23.0,2.0,1.0,4.0,1.0,2.5,1.0,27.0
15595906,0.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,2.0,24.0,4.0,1.0,2.5,1.0,2.0,1.0,4.0,1.0,12.0,4.0,1.0,4.0,1.0,4.0,1.0,10.0
15596106,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,1.0,1.0,30.0,2.5,1.0,1.5,1.0,2.5,1.0,2.0,1.0,34.0,4.0,1.0,2.5,1.0,2.0,1.0,25.0
15596706,1.0,3.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,28.0,1.5,1.0,1.5,1.0,2.0,1.0,30.0
15596906,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,36.0,2.0,1.0,1.5,1.0,1.0,1.0,30.0
15597106,1.0,1.5,1.0,2.0,1.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1.0,30.0,4.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,23.0,-1.0,-1.0,2.5,1.0,2.0,1.0,24.0
15597506,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0,2.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,30.0,1.5,1.0,2.0,1.0,1.5,1.0,30.0
15597806,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,3.0,1.0,2.5,1.0,30.0,4.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,23.0,2.5,1.0,2.5,1.0,4.0,1.0,27.0
15597906,0.0,2.5,2.0,3.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.5,2.0,18.0,-1.0,-1.0,1.5,1.0,3.0,1.0,4.0,1.0,12.0,4.0,1.0,4.0,1.0,-1.0,-1.0,12.0
15598206,1.0,1.5,2.0,2.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,24.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,30.0,1.0,1.0,2.0,1.0,1.5,1.0,36.0
15598306,0.0,2.5,2.0,1.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,24.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,19.0
15598406,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,30.0,1.5,1.0,2.5,1.0,2.5,1.0,30.0
15598706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,2.5,1.0,24.0
15599206,1.0,1.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,2.0,1.5,1.0,25.0,1.5,1.0,1.5,1.0,1.0,1.0,4.0,1.0,27.0,4.0,1.0,2.5,1.0,1.5,1.0,32.0
15599506,0.0,3.0,2.0,2.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.0,2.0,18.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,-1.0,-1.0,21.0
15599606,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,32.0,1.0,1.0,1.5,1.0,1.0,1.0,26.0
15599806,1.0,1.5,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,34.0,1.5,1.0,2.0,1.0,2.0,1.0,26.0
15599906,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0,2.5,1.0,2.0,1.0,2.5,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,4.0,1.0,33.0
15600106,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,1.0,1.0,4.0,1.0,19.0,2.5,1.0,3.0,1.0,2.5,1.0,38.0
15601806,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,2.0,24.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,12.0,2.5,1.0,4.0,1.0,3.0,1.0,22.0
15602006,0.0,1.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.0,1.0,1.0,1.0,30.0,4.0,1.0,1.5,2.0,1.5,1.0,2.0,1.0,13.0,1.5,1.0,3.0,1.0,2.5,1.0,23.0
15602106,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,30.0,3.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,21.0,2.5,1.0,2.5,1.0,2.0,1.0,34.0
15602306,0.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,2.0,19.0,4.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
15602906,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0,1.5,1.0,2.0,1.0,3.0,1.0,2.5,1.0,30.0,2.5,1.0,2.5,1.0,2.5,1.0,31.0
15603006,1.0,3.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.0,2.0,24.0,-1.0,-1.0,2.0,1.0,1.0,1.0,4.0,1.0,17.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,26.0
15603106,1.0,2.5,1.0,1.5,1.0,1.5,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0,2.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,30.0,4.0,1.0,2.0,1.0,2.5,1.0,22.0
15603306,0.0,3.0,2.0,1.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,24.0,-1.0,-1.0,2.0,1.0,3.0,1.0,4.0,1.0,16.0,3.0,1.0,4.0,1.0,4.0,1.0,20.0
15603806,1.0,1.5,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,30.0,2.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,30.0,4.0,1.0,2.5,1.0,4.0,1.0,24.0
15604106,0.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
16758106,0.0,4.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,24.0,-1.0,-1.0,1.5,1.0,1.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,-1.0,-1.0,2.0
15604306,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,35.0,2.5,1.0,2.5,1.0,2.0,1.0,45.0
15604406,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.5,1.0,30.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,30.0,4.0,1.0,2.5,1.0,3.0,1.0,24.0
15604506,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,24.0,2.0,1.0,1.5,1.0,1.0,1.0,4.0,1.0,23.0,1.5,1.0,2.0,1.0,2.5,1.0,32.0
15604606,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.5,1.0,30.0,2.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,2.0,1.0,19.0
15605006,0.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,2.0,2.5,1.0,25.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,12.0,4.0,1.0,4.0,1.0,4.0,1.0,13.0
15605106,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.5,1.0,1.5,1.0,30.0
15605306,1.0,1.5,2.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,24.0,2.0,1.0,1.5,1.0,1.0,1.0,4.0,1.0,25.0,2.5,1.0,4.0,1.0,4.0,1.0,25.0
15605406,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,2.0,24.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,30.0,4.0,1.0,4.0,1.0,-1.0,-1.0,14.0
15606006,0.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,4.0,1.0,24.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
16730006,0.0,2.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.5,1.0,22.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,12.0,4.0,1.0,4.0,1.0,4.0,1.0,13.0
15607406,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0,2.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,32.0,1.0,1.0,2.0,1.0,2.5,1.0,28.0
15607906,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,32.0,1.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,31.0,2.0,1.0,1.5,1.0,1.0,1.0,36.0
15608606,1.0,3.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,2.0,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
15609006,0.0,3.0,1.0,3.0,1.0,1.5,1.0,1.5,2.0,2.5,1.0,2.0,2.0,19.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,-1.0,-1.0,17.0
15609106,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,24.0,2.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,32.0,2.5,1.0,2.5,1.0,4.0,1.0,26.0
15609206,1.0,2.5,2.0,2.5,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.0,1.0,24.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1.5,1.0,23.0,2.0,1.0,2.0,1.0,-1.0,-1.0,26.0
15609406,1.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0,2.5,1.0,1.5,1.0,2.5,1.0,3.0,1.0,26.0,2.5,1.0,2.5,1.0,4.0,1.0,24.0
15609506,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,25.0,1.5,1.0,4.0,1.0,4.0,1.0,23.0
15609806,1.0,2.5,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.5,1.0,2.5,1.0,16.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,26.0,4.0,1.0,3.0,1.0,4.0,1.0,19.0
15610006,0.0,2.0,1.0,2.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,4.0,2.0,19.0,2.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,23.0,4.0,1.0,-1.0,-1.0,4.0,1.0,11.0
15611006,0.0,1.5,1.0,3.0,1.0,1.5,1.0,1.0,2.0,2.0,1.0,2.5,1.0,25.0,4.0,1.0,1.5,1.0,4.0,1.0,4.0,1.0,6.0,4.0,1.0,4.0,1.0,1.0,1.0,21.0
15611206,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,1.5,1.0,30.0,4.0,1.0,1.0,1.0,1.5,1.0,4.0,1.0,16.0,3.0,1.0,2.0,1.0,2.5,1.0,36.0
15611606,1.0,2.5,1.0,2.5,1.0,1.5,1.0,2.5,1.0,2.0,2.0,2.5,1.0,25.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,2.5,1.0,34.0
15611906,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,30.0
15612506,0.0,3.0,2.0,3.0,1.0,1.5,1.0,2.5,1.0,2.0,1.0,2.5,1.0,24.0,4.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,6.0,4.0,1.0,4.0,1.0,4.0,1.0,6.0
16768606,0.0,3.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,2.0,2.0,3.0,2.0,19.0,2.5,1.0,2.0,2.0,3.0,1.0,4.0,1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0
15613906,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,30.0,2.0,1.0,1.5,1.0,1.5,1.0,28.0
15614106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,30.0,1.5,1.0,2.0,1.0,1.5,1.0,32.0
15614406,1.0,2.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,3.0,1.0,30.0,2.5,1.0,1.5,1.0,2.5,1.0,2.5,1.0,30.0,1.5,1.0,2.5,1.0,2.5,1.0,29.0
16729906,0.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,4.0,2.0,24.0,-1.0,-1.0,2.0,1.0,1.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,6.0
15614806,0.0,3.0,2.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.5,1.0,19.0,-1.0,-1.0,3.0,1.0,4.0,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,-1.0,-1.0,23.0
15615706,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0,4.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,27.0,2.0,1.0,2.0,1.0,2.5,1.0,27.0
16767906,0.0,2.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,2.5,2.0,3.0,1.0,25.0,4.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,4.0,1.0,4.0,1.0,8.0
15615906,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0,1.0,1.0,1.5,1.0,1.5,1.0,34.0
15616006,0.0,2.0,2.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,18.0,4.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,16.0,3.0,1.0,4.0,1.0,4.0,1.0,21.0
16772006,0.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,4.0,2.0,24.0,-1.0,-1.0,3.0,1.0,1.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0
15617006,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,23.0,1.5,1.0,2.5,1.0,4.0,1.0,25.0
15618006,0.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.0,2.0,24.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,11.0,4.0,1.0,4.0,1.0,4.0,1.0,12.0
15618506,1.0,1.0,2.0,2.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,1.0,1.0,24.0,4.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,21.0,1.5,1.0,2.5,1.0,2.0,1.0,36.0
15618806,0.0,4.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.0,2.0,18.0,3.0,1.0,1.5,1.0,4.0,1.0,4.0,1.0,13.0,4.0,1.0,4.0,1.0,4.0,1.0,12.0
15619306,1.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0,2.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,34.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0
15619606,1.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,2.0,2.5,1.0,4.0,1.0,19.0,2.5,1.0,2.0,1.0,3.0,1.0,3.0,1.0,26.0,4.0,1.0,4.0,1.0,4.0,1.0,9.0
15620406,1.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,32.0,1.5,1.0,2.0,1.0,1.0,1.0,31.0
15620606,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,30.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.5,1.0,27.0,2.5,1.0,2.5,1.0,2.5,1.0,36.0
17332906,1.0,4.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,1.5,1.0,16.0,1.5,1.0,2.0,1.0,2.5,1.0,2.5,1.0,19.0,2.0,1.0,2.0,1.0,2.0,1.0,23.0
15623106,0.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,2.0,24.0,4.0,1.0,1.5,1.0,2.5,1.0,2.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,10.0
15623306,1.0,2.0,2.0,1.5,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.0,2.0,18.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,16.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,25.0
16742706,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,36.0,2.0,1.0,2.0,1.0,2.0,1.0,36.0
16729106,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0
16740706,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.5,1.0,3.0,1.0,30.0,1.5,1.0,2.0,1.0,2.5,1.0,30.0
16730806,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.0,1.0,30.0,-1.0,-1.0,1.5,1.0,2.5,1.0,-1.0,-1.0,20.0,1.5,1.0,1.5,1.0,-1.0,-1.0,31.0
16754106,1.0,3.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,2.0,2.0,2.0,1.0,25.0,2.0,1.0,2.5,1.0,-1.0,-1.0,4.0,1.0,17.0,2.0,1.0,2.0,1.0,2.0,1.0,31.0
16195606,1.0,3.0,1.0,1.5,1.0,1.5,1.0,3.0,1.0,1.5,1.0,2.0,1.0,30.0,4.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,22.0,1.0,1.0,1.5,1.0,1.0,1.0,30.0
16194306,0.0,2.5,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.5,2.0,4.0,2.0,19.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,23.0,4.0,1.0,-1.0,-1.0,4.0,1.0,12.0
16188506,1.0,3.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,1.5,1.0,30.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,32.0,2.0,1.0,2.5,1.0,2.5,1.0,33.0
16191506,1.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.0,2.0,2.5,1.0,25.0,2.5,1.0,2.0,1.0,3.0,1.0,4.0,1.0,27.0,4.0,1.0,4.0,1.0,4.0,1.0,17.0
16191406,0.0,4.0,2.0,3.0,1.0,1.5,1.0,3.0,2.0,2.5,1.0,2.5,1.0,19.0,4.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,12.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0
16190106,1.0,2.0,2.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,24.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,10.0
16187406,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,2.0,2.0,1.0,25.0,4.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,19.0,2.0,1.0,2.5,1.0,4.0,1.0,24.0
16759906,0.0,2.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,26.0,4.0,1.0,1.5,1.0,1.5,1.0,-1.0,-1.0,12.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
16192606,0.0,1.5,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.5,1.0,2.0,1.0,19.0,-1.0,-1.0,2.5,1.0,2.5,1.0,4.0,1.0,12.0,4.0,1.0,4.0,1.0,4.0,1.0,15.0
16188306,1.0,3.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,24.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,16.0,-1.0,-1.0,4.0,1.0,4.0,1.0,20.0
16717906,0.0,1.5,1.0,2.5,1.0,2.5,1.0,3.0,2.0,2.5,2.0,4.0,1.0,16.0,2.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,23.0,4.0,1.0,2.5,1.0,4.0,1.0,15.0
16752306,0.0,4.0,2.0,3.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.0,1.0,19.0,-1.0,-1.0,2.5,1.0,3.0,1.0,-1.0,-1.0,12.0,4.0,1.0,4.0,1.0,-1.0,-1.0,0.0
16189806,1.0,1.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,1.0,1.0,30.0,4.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,23.0,1.5,1.0,2.5,1.0,1.0,1.0,28.0
16192706,1.0,2.0,2.0,1.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.0,2.0,18.0,-1.0,-1.0,2.0,1.0,2.5,1.0,4.0,1.0,17.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,24.0
16193906,1.0,1.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.5,1.0,30.0,1.5,1.0,2.0,1.0,2.0,1.0,2.5,1.0,26.0,2.0,1.0,2.5,1.0,2.5,1.0,30.0
16184806,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,21.0,-1.0,-1.0,2.0,1.0,1.0,1.0,2.5,1.0,23.0,-1.0,-1.0,4.0,1.0,4.0,1.0,16.0
16191106,1.0,2.5,1.0,2.0,1.0,1.5,1.0,2.0,1.0,1.5,1.0,4.0,1.0,24.0,2.0,1.0,1.5,1.0,2.5,1.0,-1.0,-1.0,19.0,1.5,1.0,-1.0,-1.0,2.0,1.0,25.0
16185806,0.0,2.5,2.0,3.0,1.0,1.5,1.0,2.5,1.0,1.5,1.0,2.5,1.0,24.0,4.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,6.0,4.0,1.0,4.0,1.0,4.0,1.0,11.0
16185606,1.0,1.5,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,24.0,-1.0,-1.0,2.5,1.0,3.0,1.0,2.5,1.0,25.0,2.5,1.0,4.0,1.0,-1.0,-1.0,16.0
