studium_id,BI-AAG,BI-ZMA,BI-LIN,BI-ZDM,prumer
11683906,3.0,2.5,3.0,2.5,2.75
11727806,,4.0,,,4.0
11727706,2.5,2.5,2.5,2.0,2.375
11727606,,2.0,,2.5,2.25
11727506,,,,,
11727406,,,,,
11727306,,,,,
11727206,,,2.5,2.5,2.5
11727106,,,,,
11727006,,,,,
11726806,,,,,
11726706,2.5,2.5,3.0,2.5,2.625
11726506,,,,,
11726406,,2.5,,,2.5
11726306,3.0,2.0,4.0,3.0,3.0
11726206,,4.0,,,4.0
11726106,,,,,
11726006,,4.0,,,4.0
11725906,,2.5,,,2.5
11725806,,4.0,,,4.0
11716006,2.5,1.5,2.0,1.5,1.875
11726606,,2.5,,,2.5
11716206,1.5,1.5,2.5,2.5,2.0
11716106,,,,,
11715906,,4.0,4.0,,4.0
11715806,,2.5,,,2.5
11715706,2.5,,2.0,2.5,2.3333333333333335
11715606,,,,,
11715506,,4.0,,,4.0
11715406,,2.5,,2.5,2.5
11715306,,,,,
11715206,,,,,
11715006,,,,,
11714906,,,,,
11714806,,,,,
11714706,,,,,
9665606,,,,,
9665506,,,,,
9665406,,,,,
9665306,,,,,
9665206,,,,,
9665106,,,,,
9665006,,,,,
9664906,,,,,
9664806,,,,,
9664706,,,,,
9664606,,,,,
9664506,,,,,
9664406,,,,,
9664306,,,,,
9664206,,,,,
9664106,,,,,
12289606,,,,,
12289506,,,,,
12289406,,,,,
12289306,,,,,
12289206,,,,,
12289106,,,,,
12289006,,,,,
12288906,,,,,
12288806,,,,,
12288706,,,,,
9716706,,,,,
12081206,2.5,2.0,,,2.25
9255006,,,,,
11668806,,,,,
9205506,,,,,
9205406,,,,,
9205306,,,,,
9205206,,,,,
9205106,,,,,
9205006,,,,,
9204906,,,,,
9204806,,,,,
9204706,,,,,
9204606,,,,,
9204506,,,,,
9173706,,,,,
9173606,,,,,
9173506,,,,,
9173406,,,,,
9173306,,,,,
9173206,,,,,
9173106,,,,,
11714606,2.5,2.5,3.0,2.0,2.5
11714406,,,,,
11714306,,,,,
11683806,2.5,2.0,2.5,2.5,2.375
11683706,,,,,
11683606,,,,,
11683506,,2.0,,,2.0
11683406,1.5,1.5,1.0,1.0,1.25
11726906,,,,,
11683206,,3.0,,,3.0
11683106,2.5,2.5,2.5,2.0,2.375
11715106,,,,,
11683006,,,,,
11682906,,,,,
11682806,,2.5,,,2.5
11682706,,,,,
11682606,2.5,2.0,2.5,,2.3333333333333335
11682506,,,,,
11682406,,,,,
11682306,4.0,2.5,4.0,4.0,3.625
11682206,,1.5,2.5,,2.0
11682106,4.0,,,,4.0
11682006,2.5,2.5,2.0,2.5,2.375
11681906,4.0,2.5,4.0,,3.5
11681806,,2.5,,,2.5
11746806,,4.0,,,4.0
11746706,1.5,2.0,2.5,1.5,1.875
11746606,4.0,2.5,,,3.25
11746506,2.5,2.5,2.5,2.5,2.5
11725706,1.5,2.5,3.0,3.0,2.5
11725606,,2.0,,,2.0
11725506,2.0,2.0,4.0,,2.6666666666666665
11725406,1.5,2.0,3.0,,2.1666666666666665
11725206,,4.0,,,4.0
11725106,,,,,
11725006,,,,,
11724906,,,,,
11724806,,,,,
11724706,,,,,
11680206,1.0,2.0,2.0,2.5,1.875
11680106,,,,,
11680006,2.5,3.0,4.0,,3.1666666666666665
11679906,,4.0,4.0,,4.0
11679806,,4.0,,,4.0
11679706,3.0,2.5,3.0,2.5,2.75
10340406,,,,,
11746406,,,,,
11746306,,,,,
11746206,,4.0,,,4.0
11746106,,,,,
11746006,,,,,
11745906,,,,,
11745806,,,,,
11745706,,4.0,,,4.0
11745606,1.5,1.5,2.0,1.5,1.625
11745506,2.0,2.0,3.0,2.5,2.375
11745406,,,,,
11745306,,,,,
11745206,,2.0,,,2.0
11745106,,4.0,,,4.0
11745006,,,,,
11744906,2.0,1.0,2.0,1.5,1.625
11744806,,,,2.0,2.0
11744706,3.0,3.0,,,3.0
11744606,2.0,2.5,4.0,2.0,2.625
11744506,2.5,3.0,1.5,2.5,2.375
11723906,,,,,
11723806,2.0,1.5,3.0,2.0,2.125
11723706,,3.0,3.0,,3.0
11723606,,3.0,,,3.0
11723506,,1.5,,2.5,2.0
11723406,,2.0,,,2.0
11723306,,4.0,,,4.0
11723206,,,,,
11723006,1.0,1.5,1.5,1.0,1.25
11722906,1.5,2.5,2.0,2.0,2.0
11722706,,4.0,,,4.0
11722606,2.0,2.0,2.5,2.0,2.125
11722506,,,,,
11722406,4.0,,4.0,,4.0
11722306,,,,,
11722206,2.5,1.5,2.5,2.0,2.125
11722106,1.5,1.5,2.5,2.0,1.875
11722006,,,,,
11721906,,4.0,,,4.0
11722806,,,,,
9225706,,,,,
11712206,,2.5,4.0,,3.25
11712106,3.0,2.5,2.0,2.5,2.5
11712006,3.0,2.5,2.5,2.5,2.625
11711906,2.5,2.5,2.5,2.5,2.5
11711806,,,,,
11711706,,4.0,,,4.0
11711606,,4.0,,,4.0
11711506,,,,,
11711406,,4.0,,,4.0
11711306,,,,,
11711206,,,,,
11711106,2.5,2.0,2.5,2.5,2.375
11711006,,,,,
11710906,2.5,1.5,1.0,2.5,1.875
11710806,,3.0,,,3.0
11710706,2.5,2.0,2.0,2.0,2.125
11710606,,,,,
11710506,,2.5,2.5,,2.5
11710406,3.0,3.0,2.5,2.5,2.75
11710306,,,,,
11679606,,,,,
11679506,,,,,
11679406,,4.0,,,4.0
11679306,,4.0,,,4.0
11679206,,,,,
11679106,1.0,1.0,1.0,1.0,1.0
11679006,,4.0,,,4.0
11678906,,,,,
11678806,4.0,4.0,,,4.0
11678706,,,,,
11678506,2.0,2.5,3.0,2.5,2.5
11678406,,,,,
11678306,,,,,
11678206,1.5,2.5,2.5,1.5,2.0
11678106,3.0,,,,3.0
11678006,,4.0,,,4.0
11677906,,,,,
11677806,,,,,
11677706,3.0,3.0,3.0,,3.0
11677606,,,,,
11678606,,,,,
11744306,,,,,
11744206,,,,,
11744106,,4.0,,,4.0
11743906,,4.0,,,4.0
11743706,,,,,
11743606,,,,,
11743506,1.5,2.0,1.5,1.5,1.625
11743406,,4.0,,,4.0
11743306,,2.5,,,2.5
11743106,3.0,2.5,2.0,2.5,2.5
11743006,,,,,
11742906,2.5,2.5,2.5,2.0,2.375
11742806,,,,,
11742706,2.5,1.0,3.0,2.0,2.125
11742606,,,,,
11742506,3.0,,2.5,,2.75
11742406,,2.5,3.0,,2.75
11742306,1.5,1.5,3.0,2.0,2.0
11721806,,,,,
11721706,1.5,2.0,2.0,2.0,1.875
11721606,3.0,2.0,3.0,2.5,2.625
11721506,,,,,
11721406,,,,,
11721306,,4.0,,,4.0
11719906,1.5,1.0,2.5,1.0,1.5
11721206,,,,,
11721106,,,2.0,,2.0
11721006,2.0,2.5,1.5,2.0,2.0
11720906,,,,,
11720806,,,,,
11720706,1.5,2.5,2.5,3.0,2.375
11720606,3.0,3.0,2.0,2.5,2.625
11720506,2.0,1.5,2.5,2.0,2.0
11720406,2.0,2.5,3.0,2.5,2.5
11720306,1.0,1.0,1.5,1.5,1.25
11720206,,,,,
11720106,,4.0,,,4.0
11720006,,,,,
11719806,,,,,
11743206,4.0,2.5,,,3.25
11710206,3.0,2.5,2.5,2.0,2.5
11710006,,2.5,,,2.5
11709906,,,,,
11709806,2.0,,2.5,2.5,2.3333333333333335
11709706,,,,,
11709606,,4.0,,,4.0
11709506,,,,,
11709406,,2.5,,,2.5
11709306,1.0,1.0,2.5,1.5,1.5
11709206,,,,,
11709106,,1.5,2.0,,1.75
11709006,,,,,
11708906,,,4.0,,4.0
11708806,1.5,1.5,2.0,1.5,1.625
11708706,2.0,2.0,2.0,2.0,2.0
11708606,,,,,
11708506,,4.0,,,4.0
11708406,2.0,2.0,2.0,2.0,2.0
11708306,3.0,2.5,2.5,3.0,2.75
11708206,,2.5,4.0,,3.25
11677506,2.5,2.5,2.5,1.0,2.125
11677406,,,,,
11677306,3.0,2.0,2.5,2.0,2.375
11677206,,2.5,,,2.5
11677106,,,,,
11677006,,2.5,4.0,2.5,3.0
11676906,2.5,2.0,2.0,2.0,2.125
11676806,,,,,
11676706,3.0,3.0,2.5,2.5,2.75
11676606,2.5,2.0,2.5,2.5,2.375
11676506,2.0,1.0,1.5,1.5,1.5
11676406,,,,,
11676306,,,,,
11676206,,4.0,,,4.0
11676106,,2.5,4.0,,3.25
11676006,4.0,,,4.0,4.0
11675906,,4.0,,4.0,4.0
11675806,,,,,
11675706,2.0,2.0,2.5,1.5,2.0
11675606,1.0,2.5,1.0,1.0,1.375
11742206,2.0,3.0,3.0,2.0,2.5
9196506,,,,,
9196406,,,,,
9196306,,,,,
9196206,,,,,
9196106,,,,,
9196006,,,,,
9195906,,,,,
9195806,,,,,
9195706,,,,,
9195606,,,,,
9195506,,,,,
11742106,2.0,2.0,2.5,2.5,2.25
11742006,2.0,2.0,2.5,1.5,2.0
11741906,4.0,,4.0,,4.0
11741806,4.0,2.5,4.0,4.0,3.625
11741706,,2.0,4.0,,3.0
11741606,,4.0,,,4.0
11741506,2.0,2.5,2.5,3.0,2.5
11741406,,2.0,4.0,,3.0
11741306,,,,,
11741206,1.5,2.5,2.5,2.0,2.125
11741106,,,,,
11741006,1.5,1.5,2.0,2.0,1.75
11740906,,4.0,,,4.0
11740806,,2.0,4.0,4.0,3.3333333333333335
11740706,,,,,
11740606,,,,,
11740506,,4.0,,,4.0
11740406,,2.0,,,2.0
11740306,,,,,
11740206,,,,,
11708006,,,,,
11707906,,4.0,,,4.0
11707806,1.5,2.0,1.5,1.5,1.625
11707706,4.0,4.0,,,4.0
11707606,,,,,
11707506,2.5,2.5,3.0,2.5,2.625
11707406,,3.0,,,3.0
11707206,,,,,
11707106,1.5,2.5,2.5,2.5,2.25
11707006,,,,,
11706906,,,,,
11706806,4.0,,,,4.0
11706706,2.0,2.0,2.5,2.0,2.125
11706606,2.0,2.5,3.0,2.0,2.375
11706506,,2.5,,,2.5
11706406,,4.0,4.0,4.0,4.0
11706306,2.0,2.0,3.0,,2.3333333333333335
11706206,2.5,2.0,2.5,2.0,2.25
11706106,,,,,
11675506,1.0,1.0,1.5,1.0,1.125
11702206,,,,,
11702106,3.0,2.5,2.5,2.5,2.625
11702006,,4.0,,,4.0
11738806,1.0,1.0,1.5,1.5,1.25
11738706,,,,,
11738606,,,,,
11738506,2.5,1.5,2.0,2.5,2.125
11738406,,4.0,,,4.0
11738306,,4.0,,,4.0
11738206,1.0,3.0,3.0,3.0,2.5
11701906,,2.5,4.0,,3.25
11701806,,,,,
11701706,3.0,3.0,4.0,2.5,3.125
11701606,,,,,
11701506,2.0,2.5,3.0,2.0,2.375
11701406,,,,,
11701306,,,,,
11701206,2.0,1.0,1.0,2.0,1.5
11701106,,,,,
11701006,,2.5,,,2.5
11700906,,4.0,,,4.0
11700806,,,,,
11700706,2.0,2.5,2.5,2.5,2.375
11700606,,1.5,2.5,2.5,2.1666666666666665
11700506,1.5,2.5,2.0,2.0,2.0
11700406,,,,,
11700306,,2.5,2.5,,2.5
11700206,3.0,3.0,,2.0,2.6666666666666665
11700106,,4.0,,,4.0
11700006,,,,,
11699906,,2.5,,4.0,3.25
11699806,,,,,
11699706,2.5,1.0,2.0,2.0,1.875
11699606,,,4.0,,4.0
11699506,2.0,2.0,2.5,,2.1666666666666665
11699406,,,,,
11699306,2.5,3.0,2.5,2.5,2.625
11699206,,,,,
11699106,3.0,2.0,3.0,2.0,2.5
11699006,,,,,
11698906,2.5,2.5,3.0,3.0,2.75
11698806,3.0,2.0,3.0,3.0,2.75
11698706,1.0,2.0,2.5,1.0,1.625
11698606,,4.0,,,4.0
11698506,,,,,
11698406,2.0,1.5,2.5,2.5,2.125
11698306,,2.5,3.0,,2.75
11698206,,4.0,,,4.0
11698106,3.0,2.5,2.5,2.5,2.625
11698006,,,,,
11697906,,,,,
11738106,1.5,2.5,2.5,2.0,2.125
11738006,4.0,3.0,4.0,2.5,3.375
11737906,,,,,
11737806,,,,,
11737706,,,,,
11737606,3.0,2.5,2.5,2.5,2.625
11737506,2.0,2.0,2.0,2.0,2.0
11737406,2.0,2.0,2.0,2.5,2.125
11737306,,,,,
11737106,3.0,2.0,2.5,2.5,2.5
11737006,2.5,2.5,3.0,3.0,2.75
11736906,,,,,
11736806,4.0,4.0,,,4.0
11736706,4.0,4.0,,,4.0
11736606,,,,,
11697806,2.5,3.0,3.0,2.5,2.75
11697706,1.0,1.5,2.0,1.5,1.5
11697606,,4.0,,,4.0
11697506,2.5,2.5,3.0,2.0,2.5
11697406,,2.5,4.0,4.0,3.5
11697306,,2.5,,,2.5
11697206,,1.5,2.5,2.0,2.0
11697106,,,,,
11697006,,,,,
11696906,,3.0,,,3.0
11696806,2.0,1.5,1.0,1.5,1.5
11696706,,2.0,,,2.0
11696606,,,,,
11696506,,2.5,4.0,,3.25
11696406,,1.0,,,1.0
11696306,,4.0,,,4.0
11696206,,,,,
11696106,,,,,
11696006,4.0,3.0,4.0,4.0,3.75
11695906,1.5,2.0,2.5,2.0,2.0
12037506,,3.0,4.0,,3.5
12037606,,,,,
12037406,1.5,1.5,2.0,2.0,1.75
12037206,,2.5,,,2.5
12037106,,,,,
12037006,,,,,
12036906,,,,,
11736506,,,,,
11736406,2.5,2.0,1.5,3.0,2.25
11736306,,,,4.0,4.0
11736206,3.0,2.5,2.0,2.5,2.5
11736106,,,,,
11736006,,4.0,,,4.0
11735806,,,,,
11735906,2.0,2.0,2.0,1.5,1.875
11695806,,,,,
11695706,,,,,
11695606,,,4.0,,4.0
11695506,4.0,2.5,4.0,,3.5
11695406,2.5,,2.0,,2.25
11695306,,,4.0,,4.0
11695206,,,,,
11695106,,,,,
11695006,3.0,2.5,4.0,4.0,3.375
11694906,,4.0,,,4.0
11694806,,,,,
11694706,3.0,3.0,3.0,2.5,2.875
11694606,,4.0,,,4.0
11694506,,,,,
11694306,,,,,
12036806,,4.0,,,4.0
12036706,1.5,2.5,2.0,2.0,2.0
12036606,,,,,
12036506,,,,,
12036406,,,,,
12036306,,1.5,4.0,,2.75
12036206,,,,,
12036106,,,,,
12036006,,,,,
12035906,,,,,
12035806,2.5,2.0,2.5,2.0,2.25
12035706,,2.5,,,2.5
12035606,,,,,
12035506,4.0,4.0,,2.5,3.5
12035406,,,,,
12035306,1.5,,2.0,2.5,2.0
12035206,,,,,
12035106,,,,,
12035006,,4.0,,,4.0
12034906,,,,,
11735706,,1.5,,,1.5
11735606,4.0,4.0,,,4.0
11735506,,,,,
11735406,,,,,
11735306,,,,,
11735206,,,,,
11735106,,4.0,,,4.0
11735006,1.0,1.5,1.0,1.0,1.125
11694206,,3.0,4.0,,3.5
11694106,,4.0,,,4.0
11694006,,,,,
11693906,,,,,
11693806,,2.5,4.0,,3.25
11693706,1.5,1.5,1.0,2.0,1.5
11693606,,,,,
11693506,1.5,,3.0,1.5,2.0
11693406,2.5,2.0,2.0,1.5,2.0
11693306,1.5,2.0,2.0,1.0,1.625
11693206,,,,,
11693106,,4.0,4.0,,4.0
11693006,2.0,2.5,2.5,2.0,2.25
11692806,,,,,
11692706,,4.0,,,4.0
11692606,,,,,
11692506,1.5,1.5,2.5,2.0,1.875
11692406,,4.0,,,4.0
11692306,2.5,1.5,2.5,2.5,2.25
12034806,,,,,
12034706,,,,2.5,2.5
12034606,,,,,
12034506,,,,,
12034406,4.0,2.5,4.0,4.0,3.625
12034306,,,,,
12034206,,,,,
12034106,,,,,
12034006,,,,,
11724606,1.0,1.5,2.5,2.5,1.875
11724506,2.0,2.0,3.0,4.0,2.75
11724406,,,,,
11724306,,,,,
11724006,,,,,
11724206,,4.0,,,4.0
9225806,,,,,
11714206,3.0,2.0,2.0,2.5,2.375
11714106,,,,,
11714006,,4.0,4.0,,4.0
11713906,4.0,,,,4.0
11713806,2.5,1.0,1.5,1.0,1.5
11713706,2.5,2.0,2.5,2.5,2.375
11713606,,,,,
11713506,,,,,
11713406,,4.0,,,4.0
11713306,,,4.0,,4.0
11713206,,,,,
11713006,1.0,1.0,2.0,1.5,1.375
11712906,2.5,2.0,3.0,2.0,2.375
11712806,2.5,2.5,2.0,2.5,2.375
11712706,2.0,,,2.5,2.25
11712606,1.0,2.5,2.5,2.0,2.0
11712506,2.5,,3.0,,2.75
11712406,4.0,,,,4.0
11712306,,,,,
11681706,,,,,
11681606,2.5,2.5,3.0,2.0,2.5
11681506,,,,,
11681306,,,,,
11681206,,,,,
11681106,,,,,
11681006,1.0,2.0,2.0,1.5,1.625
11680906,3.0,,2.5,2.5,2.6666666666666665
11680806,4.0,4.0,,,4.0
11680706,,,,,
11680606,,,,,
11680506,3.0,,4.0,2.5,3.1666666666666665
11680406,,,2.0,,2.0
11680306,1.0,1.0,1.5,1.5,1.25
12033906,2.0,2.0,2.5,2.0,2.125
12033806,,,,,
12033706,,2.5,2.5,,2.5
12033606,2.0,2.5,2.0,2.0,2.125
12033506,,,,,
12033406,,,4.0,,4.0
12033306,4.0,2.5,,3.0,3.1666666666666665
12033206,4.0,,,,4.0
12033106,1.5,1.5,2.5,2.5,2.0
12033006,,,,,
12032906,4.0,2.0,,,3.0
12032806,4.0,2.0,4.0,4.0,3.5
11734906,,,,,
11734806,,4.0,,,4.0
11734706,,,,,
11734606,,,,,
11734506,2.0,2.0,2.0,1.5,1.875
11734406,,,,,
11734306,,,,,
11734206,,,,,
11734106,,,4.0,,4.0
11734006,,,,,
11733906,,,,,
11733806,,2.0,4.0,,3.0
11733706,3.0,2.5,3.0,,2.8333333333333335
11733606,,4.0,,,4.0
11733506,2.0,2.0,3.0,2.0,2.25
11733406,1.0,2.5,2.5,1.0,1.75
11692206,,4.0,,,4.0
11692006,,,,,
11691906,2.0,2.5,2.5,2.5,2.375
11691806,3.0,,2.5,2.0,2.5
11691706,3.0,2.0,3.0,2.5,2.625
11691606,,,,,
11691506,,,,,
11691406,,,,,
11691306,3.0,2.0,2.5,2.5,2.5
11691206,4.0,2.0,2.5,4.0,3.125
11691106,4.0,2.0,4.0,,3.3333333333333335
11691006,3.0,2.5,2.5,3.0,2.75
12030806,,,,,
12030706,2.0,2.5,3.0,2.5,2.5
11733306,,,,,
11733206,,,,,
11733106,,,1.5,2.0,1.75
11733006,,2.0,4.0,3.0,3.0
11732906,,,,,
11732806,,4.0,,,4.0
11732706,3.0,2.5,3.0,3.0,2.875
11732606,,4.0,,,4.0
11732506,,,,,
11732406,,,,,
11732306,,,,,
11732206,,4.0,,,4.0
11732106,3.0,2.5,2.5,2.5,2.625
11690106,,,,,
11690006,,3.0,4.0,,3.5
11689906,,4.0,,,4.0
11689806,,1.5,,,1.5
11689706,,,,,
11689606,,,,,
11689506,,,,,
11689406,,,,,
11689306,4.0,4.0,4.0,,4.0
11689206,2.0,2.5,3.0,2.5,2.5
11689106,1.0,2.0,3.0,1.5,1.875
11689006,2.5,2.5,3.0,2.5,2.625
11688906,,,,,
11688806,,1.5,,,1.5
11688706,,4.0,,,4.0
11688606,1.5,,2.5,,2.0
11688506,4.0,2.5,4.0,3.0,3.375
11688406,,4.0,,,4.0
11688306,1.0,1.0,1.0,1.0,1.0
11688206,,,,,
11688106,3.0,2.5,2.0,2.5,2.5
12030606,,2.5,4.0,,3.25
12030506,,,,,
12030406,,,,,
12030306,2.0,2.5,2.5,2.0,2.25
12030206,2.5,,,2.0,2.25
12030106,2.0,2.0,2.0,2.5,2.125
11731906,2.5,2.0,2.0,2.5,2.25
11732006,,3.0,,,3.0
11731806,,,,,
11731706,,4.0,,,4.0
11731606,4.0,2.5,3.0,2.5,3.0
11731506,,,,,
11731406,,,,,
11731306,,3.0,,,3.0
11731206,,,,,
11731106,,,,,
11731006,,,,,
11730906,,,,,
11730806,2.5,2.0,3.0,1.5,2.25
11730706,,2.0,,,2.0
11730606,1.5,2.5,2.5,2.0,2.125
11730506,,,,,
11730406,,2.5,,,2.5
11730306,,,,,
11730206,2.0,2.5,3.0,,2.5
11730106,,,,,
11730006,,,,,
11719706,,2.0,,2.5,2.25
11719606,,,,,
11719506,2.5,1.5,2.5,1.5,2.0
11719406,,,,,
11719306,1.5,2.5,1.0,2.0,1.75
11719206,2.5,1.0,2.5,2.5,2.125
11719106,,4.0,,,4.0
11719006,,,,,
11718906,2.5,2.5,2.5,2.5,2.5
11718806,2.5,2.5,3.0,2.5,2.625
11718706,,,,,
11718606,1.5,2.0,2.5,2.0,2.0
11718506,,4.0,,,4.0
11718406,,,,,
10290506,,,,,
11688006,4.0,2.5,,3.0,3.1666666666666665
11687906,1.0,2.0,2.5,1.5,1.75
11687806,,,,,
11687706,,2.5,,,2.5
11687606,2.5,2.5,2.5,2.0,2.375
11687506,,,,,
11687406,2.5,2.5,2.5,1.5,2.25
11687306,2.0,2.5,1.0,2.0,1.875
11687206,1.5,,3.0,2.5,2.3333333333333335
11687106,,4.0,,,4.0
11687006,2.5,2.0,4.0,4.0,3.125
11686906,,,,,
11686806,2.5,2.5,2.5,3.0,2.625
11686706,,2.0,,,2.0
11686606,,2.0,,,2.0
11686506,,,,,
11686406,3.0,2.5,2.0,2.5,2.5
11686306,,4.0,,,4.0
11686206,2.0,1.5,2.0,1.0,1.625
11686106,,,,,
11686006,,2.5,4.0,,3.25
10088206,,,,,
10088006,,,,,
10087906,,,,,
10087806,,,,,
10087706,,,,,
10087506,,,,,
10087406,,,,,
10087306,,,,,
10087206,,,,,
10087106,,,,,
10087006,,,,,
10086906,,,,,
10086806,,,,,
10086706,,,,,
10086606,,,,,
10086506,,,,,
10086406,,,,,
10506406,,,,,
9676206,,,,,
9676106,,,,,
8361406,,,,,
8692806,,,,,
8417006,,,,,
8416906,,,,,
8416806,,,,,
8416706,,,,,
7822406,,,,,
7822306,,,,,
7822106,,,,,
7822006,,,,,
7821806,,,,,
7821706,,,,,
7821506,,,,,
7821406,,,,,
7821306,,,,,
7821206,,,,,
7821106,,,,,
7821006,,,,,
7820906,,,,,
7820806,,,,,
7820706,,,,,
7820506,,,,,
11675406,,,,,
11675206,,4.0,,,4.0
11675106,4.0,3.0,3.0,,3.3333333333333335
11675006,2.0,1.5,2.5,2.0,2.0
11674906,,,,,
11674806,,4.0,,,4.0
11674706,,,,,
11674606,,,,,
11707306,,,,,
11708106,,2.5,,,2.5
11740106,2.0,2.5,1.5,2.0,2.0
11740006,,,,,
11739906,,,,,
11739806,,,,,
11739706,,,,,
11739606,4.0,2.5,,4.0,3.5
11739506,,,,,
11739406,2.0,2.5,2.5,1.5,2.125
11739306,,,,,
11739206,1.5,1.0,1.0,1.5,1.25
11739006,,,,,
11738906,,4.0,,,4.0
11706006,,3.0,,,3.0
11705806,2.5,2.5,3.0,,2.6666666666666665
11705706,,,,,
11705506,,,,,
11705406,2.5,2.0,2.5,3.0,2.5
11705306,,2.5,,,2.5
11705206,,,,,
11705106,,,,,
11705006,2.5,1.5,2.5,2.5,2.25
11704906,,,,,
11704806,2.0,2.0,2.5,,2.1666666666666665
11704706,,,,,
11704606,,,,,
11704506,,,,,
11704406,3.0,1.5,3.0,2.5,2.5
11704306,,2.0,4.0,4.0,3.3333333333333335
11704206,2.5,2.0,1.5,2.0,2.0
11704106,,4.0,,,4.0
11704006,2.0,2.5,3.0,2.5,2.5
11703906,,4.0,,,4.0
11703806,,,,,
11703706,,,,,
11703606,,,,,
11703406,2.5,1.5,2.0,1.5,1.875
11703306,,4.0,,,4.0
11703206,,,4.0,,4.0
11703106,,3.0,4.0,2.5,3.1666666666666665
11703006,,,,,
11702806,,4.0,,,4.0
11702706,,4.0,3.0,4.0,3.6666666666666665
11702606,2.0,2.0,2.5,2.0,2.125
11702506,,,,,
11702406,2.0,2.5,2.5,2.5,2.375
11702306,,4.0,,,4.0
7820406,,,,,
7821906,,,,,
7789006,,,,,
7788906,,,,,
7788806,,,,,
7788706,,,,,
7788606,,,,,
7788506,,,,,
7788406,,,,,
7788306,,,,,
7788106,,,,,
7788006,,,,,
7787906,,,,,
7787806,,,,,
7787706,,,,,
7787606,,,,,
7787506,,,,,
7787406,,,,,
7787306,,,,,
7787206,,,,,
7787006,,,,,
7820306,,,,,
7820206,,,,,
7820106,,,,,
7820006,,,,,
7819806,,,,,
7819706,,,,,
7819506,,,,,
7819406,,,,,
7819306,,,,,
7819206,,,,,
7819106,,,,,
7819006,,,,,
7818906,,,,,
7818806,,,,,
7818706,,,,,
7810106,,,,,
7810006,,,,,
7809906,,,,,
7809806,,,,,
7809606,,,,,
7809406,,,,,
8396106,,,,,
7844006,,,,,
7843806,,,,,
7843706,,,,,
7843606,,,,,
7843406,,,,,
7843306,,,,,
7843206,,,,,
7843106,,,,,
7843006,,,,,
7842806,,,,,
7842706,,,,,
7842506,,,,,
7842406,,,,,
7842306,,,,,
7842206,,,,,
7842106,,,,,
7842006,,,,,
7841906,,,,,
7809306,,,,,
7809206,,,,,
7808906,,,,,
7808806,,,,,
7808706,,,,,
7808606,,,,,
7808506,,,,,
7808406,,,,,
7808306,,,,,
7808206,,,,,
7808106,,,,,
7808006,,,,,
7807906,,,,,
7807806,,,,,
7807706,,,,,
7807606,,,,,
7807506,,,,,
7807406,,,,,
7807306,,,,,
7807206,,,,,
7809106,,,,,
7841806,,,,,
7841706,,,,,
7841606,,,,,
7841506,,,,,
7841406,,,,,
7841306,,,,,
7841206,,,,,
7841106,,,,,
7840906,,,,,
7840806,,,,,
7840706,,,,,
7840606,,,,,
7840506,,,,,
7840406,,,,,
7840306,,,,,
7840206,,,,,
7840106,,,,,
7840006,,,,,
7839906,,,,,
7839806,,,,,
7839706,,,,,
7807106,,,,,
7806906,,,,,
7806706,,,,,
7806606,,,,,
7806506,,,,,
7806406,,,,,
7806306,,,,,
7806206,,,,,
7805906,,,,,
7805806,,,,,
7805706,,,,,
7805606,,,,,
7805506,,,,,
7805406,,,,,
7805306,,,,,
7805206,,,,,
7805106,,,,,
7806106,,,,,
7806006,,,,,
8398606,,,,,
8398506,,,,,
8398406,,,,,
8398306,,,,,
8398206,,,,,
8398106,,,,,
8398006,,,,,
8397906,,,,,
8397806,,,,,
8397706,,,,,
8397606,,,,,
8397506,,,,,
7839606,,,,,
7839506,,,,,
7839406,,,,,
7839306,,,,,
7839206,,,,,
7839106,,,,,
7839006,,,,,
7838906,,,,,
7838806,,,,,
7838706,,,,,
7838606,,,,,
7838406,,,,,
7838306,,,,,
7838206,,,,,
7838106,,,,,
7838006,,,,,
7837906,,,,,
7837806,,,,,
7837706,,,,,
7837606,,,,,
7837506,,,,,
7805006,,,,,
7804906,,,,,
7804806,,,,,
7804706,,,,,
7804606,,,,,
7804506,,,,,
7804406,,,,,
7804306,,,,,
7804206,,,,,
7804106,,,,,
7804006,,,,,
7803906,,,,,
7803806,,,,,
7803706,,,,,
7803606,,,,,
7803506,,,,,
7803406,,,,,
7803306,,,,,
7802906,,,,,
7803206,,,,,
7803106,,,,,
7803006,,,,,
8397406,,,,,
8397306,,,,,
7837406,,,,,
7837306,,,,,
7837206,,,,,
7837106,,,,,
7837006,,,,,
7836906,,,,,
7836806,,,,,
7836706,,,,,
7836506,,,,,
7836406,,,,,
7836306,,,,,
7836206,,,,,
7836106,,,,,
7836006,,,,,
7835906,,,,,
7835806,,,,,
7835706,,,,,
7835506,,,,,
11690906,4.0,,,,4.0
11690806,2.5,1.0,1.5,1.5,1.625
11690706,,,,,
11690606,,,,,
11690506,1.5,1.0,2.5,2.0,1.75
11690406,,,,,
11690306,2.0,2.5,2.5,3.0,2.5
11690206,,,,,
11692106,,2.5,,,2.5
12032706,2.0,1.5,1.5,2.5,1.875
12032606,,,,,
12032506,,,,,
12032406,1.0,2.5,1.5,2.0,1.75
12032306,,,,,
12032206,2.0,2.5,2.5,2.5,2.375
12032106,,,,,
12032006,,,,,
12031906,,3.0,,,3.0
12031806,4.0,2.5,4.0,,3.5
