studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP
11741106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11741006,2.0,3.0,1.5,3.0,1.5,1.5,2.5,2.0,2.0,2.0,3.0,1.5,2.0,3.0,2.0,2.0,3.0,1.0,2.5,1.0
11740906,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11740806,2.0,2.0,1.0,2.5,1.5,2.0,3.0,1.5,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,4.0
11740706,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,4.0,,,,,
11740606,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
11740506,2.0,2.5,3.0,2.5,2.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,4.0
11740406,,3.0,,,2.5,2.0,3.0,3.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0
11740306,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
11740206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11708006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11707906,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11707806,2.0,2.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,1.5,1.5,1.5,1.5,2.0,1.5,1.5,2.0,1.0,1.5,1.0
11707706,,,,,,4.0,,,,,,4.0,,,,,,,,
11707606,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11707506,1.5,2.5,1.5,2.5,3.0,2.5,2.5,1.5,2.5,3.0,2.5,2.5,2.5,3.0,3.0,3.0,2.5,1.5,2.0,1.5
11707406,3.0,,,3.0,,3.0,4.0,2.5,3.0,4.0,4.0,,4.0,,,4.0,,,,4.0
11707206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11707106,1.0,1.5,1.5,2.0,1.5,2.5,1.0,1.5,1.0,2.5,1.0,1.5,2.5,1.0,1.0,1.5,2.0,1.0,1.0,1.5
11707006,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11706906,,,,,,,,,,,,,,,,,,,,
11706806,3.0,2.5,1.5,3.0,2.5,4.0,4.0,2.5,2.5,4.0,4.0,4.0,4.0,,3.0,,,,2.0,1.5
11706706,1.5,2.0,1.0,3.0,2.5,2.0,2.5,1.5,1.0,2.5,2.0,2.0,2.0,2.5,1.5,1.5,2.5,1.5,2.5,1.5
11706606,1.5,2.5,1.0,2.0,2.0,2.5,1.5,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.5,3.0,2.0,2.0,2.0,1.0
11706506,2.5,3.0,2.0,3.0,2.0,2.5,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,4.0
11706406,2.5,2.5,1.5,3.0,3.0,4.0,4.0,3.0,2.5,4.0,4.0,,4.0,4.0,4.0,4.0,,,4.0,2.5
11706306,2.0,,,2.5,,2.0,3.0,2.0,1.0,3.0,2.0,2.0,,2.0,2.0,2.5,2.5,1.0,2.0,1.5
11706206,3.0,2.5,1.0,2.0,2.5,2.0,3.0,2.5,2.5,2.5,1.5,2.5,2.0,2.5,2.5,2.0,2.5,2.5,2.0,1.5
11706106,4.0,1.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11675506,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11702206,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11702106,3.0,3.0,1.5,3.0,2.0,2.5,3.0,2.5,2.5,2.5,2.0,3.0,2.5,3.0,3.0,3.0,2.5,1.5,2.0,1.5
11702006,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11738806,1.0,2.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.5
11738706,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11738606,,,,4.0,,4.0,,,,,,4.0,,,,,,,,
11738506,1.0,2.0,1.0,1.0,1.5,1.5,1.5,1.0,1.0,2.0,3.0,2.5,2.5,3.0,2.0,2.5,2.0,2.5,2.0,1.0
11738406,4.0,4.0,1.5,4.0,2.5,4.0,,4.0,4.0,4.0,,,,,,,,,,
11738306,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11738206,2.5,3.0,1.0,2.0,2.0,3.0,2.5,1.5,1.0,3.0,2.5,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.5,1.5
11701906,3.0,3.0,1.0,2.5,1.5,2.5,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0
11701806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11701706,2.5,3.0,,,,3.0,2.5,2.0,,4.0,4.0,3.0,2.5,2.5,3.0,3.0,4.0,3.0,,1.0
11701606,4.0,2.5,3.0,4.0,4.0,4.0,,2.5,4.0,4.0,,,,,,,,,,
11701506,3.0,2.5,1.5,2.0,1.5,2.5,2.0,2.5,2.5,3.0,3.0,2.0,2.0,2.5,2.5,2.5,2.0,2.5,1.0,1.0
11701406,4.0,,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11701306,4.0,2.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11701206,2.5,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,3.0,2.0,2.0,3.0,1.5,2.5,1.0,1.0,2.0,1.0
11701106,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11701006,2.5,2.0,1.0,2.5,2.0,2.5,4.0,1.5,2.5,4.0,4.0,4.0,4.0,,2.5,4.0,,,2.5,1.0
11700906,4.0,,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11700806,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
11700706,2.0,2.0,1.0,1.5,2.5,2.5,3.0,2.0,1.0,2.5,2.5,2.0,2.5,1.0,2.5,1.5,2.0,1.0,1.5,1.5
11700606,,,1.0,,,1.5,2.5,,,2.5,2.5,,2.5,3.0,2.0,3.0,3.0,1.5,2.0,1.5
11700506,1.0,2.5,1.0,1.0,1.5,2.5,1.0,1.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,2.0,2.0,1.5,1.0,1.0
11700406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11700306,2.5,3.0,1.0,4.0,2.5,2.5,4.0,2.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,
11700206,3.0,3.0,1.5,3.0,2.5,3.0,4.0,2.5,4.0,4.0,3.0,3.0,2.0,,,,,,4.0,4.0
11700106,2.5,3.0,1.0,2.5,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,4.0
11700006,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11699906,4.0,2.0,3.0,3.0,4.0,2.5,,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,
11699806,4.0,2.5,1.5,2.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,
11699706,1.0,2.5,1.0,2.5,1.0,1.0,2.5,2.0,1.0,2.0,1.0,2.5,2.0,3.0,3.0,2.5,2.5,2.5,2.5,2.0
11699606,2.5,,,,,,4.0,,,4.0,,,4.0,4.0,4.0,4.0,4.0,,,
11699506,,2.5,,,1.5,2.0,,,,2.5,,2.0,,,,1.5,2.5,1.5,,1.0
11699406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11699306,2.5,2.5,1.5,3.0,3.0,3.0,1.0,2.5,2.0,2.5,3.0,2.5,2.5,3.0,2.5,2.0,2.5,2.5,2.5,1.5
11699206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11699106,2.0,2.5,2.5,3.0,1.5,2.0,3.0,2.0,2.5,3.0,2.5,3.0,2.0,3.0,2.5,2.5,2.5,1.5,2.5,1.5
11699006,4.0,2.5,1.5,4.0,4.0,4.0,4.0,2.5,4.0,4.0,,,,,,,,,,
11698906,1.5,2.0,1.5,2.5,2.5,2.5,1.5,2.0,2.5,3.0,2.0,2.5,3.0,2.5,2.5,2.0,2.5,2.0,3.0,1.0
11698806,2.5,2.5,1.5,3.0,2.0,2.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5,2.0,3.0
11698706,2.5,1.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
11698606,4.0,2.5,1.0,2.5,4.0,4.0,4.0,2.0,2.5,4.0,,,,,,,,,,
11698506,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11698406,3.0,2.5,1.0,2.0,2.5,1.5,2.5,2.5,2.5,2.5,2.5,2.0,2.5,3.0,2.5,2.5,3.0,1.0,2.5,2.0
11698306,2.0,3.0,,,2.0,2.5,,,,3.0,,,,3.0,,2.0,2.5,1.5,,
11698206,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11698106,2.5,2.5,1.0,1.5,2.5,2.5,2.5,1.5,3.0,2.5,1.0,3.0,2.5,2.5,3.0,3.0,2.5,1.0,2.5,2.0
11698006,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
11697906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11738106,2.5,2.0,1.0,2.0,1.5,2.5,1.0,1.0,1.0,2.5,2.0,1.5,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
11738006,3.0,1.5,1.5,2.5,3.0,3.0,2.5,2.0,3.0,4.0,3.0,4.0,2.5,4.0,2.0,3.0,,,,1.0
11737906,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11737806,4.0,4.0,,,4.0,4.0,,,,,,,,,,,,,,
11737706,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11737606,1.0,2.0,1.5,3.0,2.5,2.5,3.0,2.0,1.0,2.5,3.0,3.0,2.5,3.0,2.5,2.0,2.5,1.5,2.0,2.0
11737506,2.5,3.0,1.5,3.0,2.5,2.0,2.5,2.5,2.5,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0
11737406,2.5,3.0,1.5,3.0,2.5,2.0,2.5,2.5,2.0,2.0,1.5,2.0,2.5,2.0,3.0,3.0,2.0,2.0,3.0,1.0
11737306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11737106,2.0,2.5,1.0,2.5,2.0,2.0,4.0,1.0,1.0,2.5,1.5,3.0,2.5,2.0,2.0,2.5,4.0,,2.0,1.5
11737006,2.0,2.0,1.0,1.5,2.0,2.5,3.0,1.5,1.0,3.0,3.0,2.5,3.0,4.0,1.5,3.0,3.0,4.0,2.5,2.0
11736906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11736806,1.0,2.5,,3.0,2.5,4.0,2.0,2.5,1.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,2.0,2.5
11736706,,,,,,4.0,,,,4.0,,4.0,4.0,,4.0,,4.0,1.0,,
11736606,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11697806,2.5,2.5,2.5,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.5,2.5,3.0,2.5,2.5,4.0,2.0,2.0,1.0
11697706,1.0,1.5,1.0,1.0,1.0,1.5,2.5,1.5,1.0,2.0,1.5,1.0,1.5,1.0,2.0,1.0,2.0,1.0,2.5,1.0
11697606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11697506,2.5,3.0,1.5,3.0,2.0,2.5,1.5,2.0,3.0,3.0,1.5,2.5,2.0,2.0,2.0,2.0,3.0,2.0,2.5,2.0
11697406,3.0,2.5,,3.0,,2.5,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,1.5
11697306,1.5,3.0,1.5,2.5,2.0,2.5,4.0,2.5,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,2.0
11697206,,3.0,,2.0,,1.5,1.5,,,2.5,,,2.0,3.0,2.0,3.0,2.5,1.0,,1.0
11697106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11697006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11696906,4.0,2.5,1.5,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11696806,2.5,3.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.5,2.0,1.5,2.5,2.0,1.0,2.5,1.0,2.0,1.5
11696706,4.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11696606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,4.0
11696506,1.5,2.0,,1.5,,2.5,4.0,2.5,3.0,4.0,2.0,4.0,4.0,2.5,3.0,2.5,,,2.5,4.0
11696406,,2.5,1.0,4.0,4.0,1.0,,4.0,4.0,4.0,,,,4.0,,4.0,,,,
11696306,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11696206,2.5,3.0,,,,,4.0,,,,,,,4.0,4.0,3.0,,4.0,3.0,2.0
11696106,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11696006,2.5,3.0,1.5,2.5,1.5,3.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,3.0,4.0
11695906,2.0,3.0,1.5,2.5,3.0,2.0,2.5,3.0,2.5,2.5,2.0,1.5,2.0,2.5,2.5,3.0,1.0,1.5,2.0,2.0
12037506,1.5,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,,,,,,4.0,4.0
12037606,4.0,,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12037406,3.0,2.5,1.5,1.5,2.5,1.5,3.0,3.0,2.0,2.0,2.5,1.5,2.0,3.0,2.5,3.0,2.5,2.0,2.5,1.5
12037206,4.0,4.0,2.5,4.0,2.5,2.5,4.0,4.0,,4.0,,,,,,,,,,
12037106,,,,,,,,,,,,,,,,,,,,
12037006,,,,,,,,,,,,,,,,,,,,
12036906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11736506,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11736406,1.0,3.0,1.0,2.5,2.5,2.0,2.5,2.0,2.5,1.5,2.5,2.5,3.0,3.0,2.5,2.0,2.5,1.5,1.5,2.0
11736306,,,,,,,,,,,,,4.0,,,,,3.0,,4.0
11736206,1.0,3.0,1.5,2.5,3.0,2.5,1.0,3.0,2.5,2.0,1.5,3.0,2.5,1.0,2.5,2.5,2.5,1.5,2.5,1.0
11736106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11736006,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11735806,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11735906,1.5,1.5,1.0,1.0,1.5,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,2.5,2.0,1.0,1.5,1.0,1.5,1.0
11695806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11695706,,,,,,,,,,,,,,,,,,,,
11695606,3.0,2.5,1.5,4.0,2.0,4.0,4.0,2.5,2.0,4.0,,,,,,,,,,
11695506,3.0,2.0,,2.5,,2.5,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,,4.0,1.5
11695406,,,,,,,,2.5,,2.0,,2.5,,,,,3.0,1.0,,1.5
11695306,4.0,2.0,1.5,4.0,2.5,4.0,4.0,2.0,2.5,4.0,,,,,,,,,,
11695206,,,,,,,,,,,,,,,,,,,,
11695106,4.0,2.5,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11695006,,,,,2.0,2.5,,,,4.0,3.0,3.0,4.0,3.0,2.5,2.5,4.0,1.5,2.0,
11694906,2.5,3.0,1.5,2.0,2.5,4.0,4.0,2.5,4.0,4.0,,,,,,,,,,1.0
11694806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11694706,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,2.5,1.5,2.0,2.0
11694606,4.0,,,3.0,1.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11694506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11694306,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
12036806,4.0,3.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
12036706,3.0,2.5,1.0,2.0,2.0,2.5,1.0,1.0,2.0,2.0,2.0,1.5,2.0,2.5,2.0,1.5,2.0,1.0,2.0,1.5
12036606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12036506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12036406,,,,,,,,,,,,,,,,,,,,
12036306,3.0,4.0,1.0,4.0,2.0,1.5,4.0,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0
12036206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12036106,4.0,,,4.0,4.0,4.0,,,,,,,,,,,,,,
12036006,,4.0,,4.0,,4.0,,4.0,,,,,4.0,,,,,,,
12035906,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12035806,2.5,2.5,1.0,3.0,1.0,2.0,1.5,2.5,1.0,2.5,2.5,2.5,2.0,2.5,2.5,2.0,1.5,1.5,3.0,1.0
12035706,4.0,3.0,1.5,4.0,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,
12035606,,,,,,,,,,,,,,,,,,,,
12035506,,,,,,4.0,4.0,2.5,,4.0,4.0,4.0,2.5,,,,3.0,,3.0,
12035406,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12035306,2.5,2.0,1.0,2.5,2.0,,2.5,2.0,1.5,2.0,1.5,1.5,2.5,1.0,2.5,1.5,2.5,1.5,2.0,1.5
12035206,,,,,,,,,,,,,,,,,,,,
12035106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12035006,,2.5,1.0,3.0,4.0,4.0,,4.0,2.5,4.0,,,,,,,,,,
12034906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11735706,,,,,,1.5,2.5,,,,,,,2.5,,,2.0,1.0,,1.5
11735606,,3.0,,4.0,,4.0,4.0,2.5,,4.0,,4.0,,4.0,4.0,,,,4.0,
11735506,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11735406,4.0,4.0,,4.0,,4.0,,,,,,,,,,,,,,
11735306,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,,,,,,,,,,
11735206,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11735106,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11735006,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.5,1.0
11694206,2.5,2.5,1.0,2.5,2.5,3.0,4.0,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,3.0,4.0
11694106,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11694006,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11693906,,,,,,,,,,,,,,,,,,,,
11693806,4.0,2.5,2.0,3.0,3.0,2.5,4.0,2.0,2.0,4.0,,4.0,4.0,,,,,,,4.0
11693706,1.0,3.0,1.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.0,1.5,1.5,1.5,1.0,1.5,1.5
11693606,4.0,2.0,1.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11693506,,2.0,,,,,2.0,,,3.0,,1.5,1.5,3.0,,,2.0,1.0,2.0,1.5
11693406,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.5,2.0,2.0,1.5,2.5,1.5,1.0,2.0,3.0,2.0,1.5,2.5,1.5
11693306,2.0,2.5,1.0,2.0,2.0,2.0,1.5,1.5,1.0,2.0,1.0,1.5,1.0,2.5,2.0,2.0,2.0,1.5,1.5,1.5
11693206,4.0,2.5,1.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
11693106,,3.0,,,,4.0,4.0,2.5,2.0,4.0,,,,,,,,,2.0,
11693006,2.0,2.0,1.0,2.0,2.0,2.5,3.0,1.5,1.5,2.5,2.0,2.0,2.0,2.5,2.0,2.0,2.5,2.5,1.5,1.5
11692806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11692706,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11692606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11692506,2.0,2.5,1.0,3.0,1.5,1.5,2.5,2.0,3.0,2.5,2.0,1.5,2.0,3.0,3.0,2.0,1.5,1.0,2.5,2.0
11692406,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11692306,2.5,,,2.5,,1.5,3.0,3.0,2.5,2.5,2.5,2.5,2.5,3.0,2.5,3.0,4.0,1.5,3.0,1.5
12034806,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12034706,,,,3.0,,,2.5,2.5,,,,,2.5,3.0,3.0,3.0,2.5,2.5,2.5,2.5
12034606,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,
12034506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12034406,2.5,2.5,1.0,3.0,2.5,2.5,4.0,2.0,2.5,4.0,,4.0,4.0,,1.5,4.0,,,,1.0
12034306,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12034206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12034106,4.0,2.0,1.5,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
12034006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11724606,2.0,2.0,1.0,1.5,2.0,1.5,2.5,1.0,1.0,2.5,3.0,1.0,2.5,2.5,2.0,1.5,1.5,1.0,1.0,1.5
11724506,2.0,3.0,1.5,2.0,2.5,2.0,2.5,2.0,1.0,3.0,2.5,2.0,4.0,2.5,3.0,2.5,4.0,,2.5,2.5
11724406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11724306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11724006,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11724206,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11714206,1.0,3.0,1.0,3.0,1.5,2.0,2.0,2.5,2.5,2.0,1.0,3.0,2.5,1.0,2.5,2.5,2.5,1.5,1.5,1.5
11714106,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11714006,2.5,2.0,3.0,2.5,3.0,4.0,3.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0
11713906,,3.0,,,,,,4.0,,,,4.0,4.0,,,,,,,
11713806,1.5,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.5,1.5,1.5,2.5,1.0,1.0,2.0,1.5,1.5,4.0,2.0,1.5
11713706,3.0,3.0,1.0,3.0,1.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.0,2.0,1.5,2.0,2.5
11713606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11713506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11713406,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11713306,3.0,2.5,2.5,2.0,1.5,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,
11713206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11713006,2.0,2.5,1.0,3.0,1.0,1.0,2.5,1.5,1.0,2.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0
11712906,3.0,2.0,1.5,3.0,2.5,2.0,2.5,2.0,2.0,3.0,2.5,2.5,2.0,2.5,3.0,2.0,3.0,1.0,2.5,1.0
11712806,2.5,2.0,,,,2.5,2.5,,3.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,1.5,2.0,2.0
11712706,,,,,,,4.0,,,4.0,,2.0,2.5,4.0,4.0,4.0,2.5,2.0,,
11712606,1.0,3.0,1.0,3.0,2.0,2.5,1.5,1.0,1.5,2.5,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
11712506,,,,,,,3.0,,,3.0,,2.5,,3.0,,3.0,,1.5,,2.0
11712406,3.0,3.0,2.5,3.0,2.5,4.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,2.0
11712306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11681706,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11681606,3.0,2.0,1.0,3.0,2.0,2.5,3.0,,1.0,3.0,2.0,2.5,2.0,2.5,2.5,2.5,1.5,2.0,,1.5
11681506,3.0,,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11681306,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11681206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11681106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11681006,1.5,1.5,1.0,1.5,1.0,2.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.5,1.0,1.5,1.0
11680906,2.5,3.0,,3.0,,,2.5,2.5,2.0,2.5,3.0,3.0,2.5,3.0,2.0,1.5,2.0,1.0,2.0,1.5
11680806,2.0,2.0,1.0,3.0,1.5,4.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,3.0,2.5
11680706,4.0,2.5,2.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
11680606,3.0,2.0,1.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11680506,2.0,,,4.0,,,2.5,2.0,,4.0,4.0,3.0,2.5,4.0,3.0,3.0,,,2.0,1.5
11680406,,,,,,,1.5,,,2.0,,,,3.0,,,,1.0,,
11680306,1.0,1.5,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,2.5,1.5
