"predmet_id";"studijni_plan_id";"kod_predmetu";"nazev_predmetu";"studijni_plan_kod";"studijni_plan_nazev_cs";"pocet_kreditu";"typ_predmetu";"forma_studia";"uroven_studia";"zpusob_zakonceni";"jazyk_vyuky";"cislo_dop_sem"
"1441006";"30007867";"MIE-IBE";"Information Security";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"2";"P;V;";"";"M";"ZK";"EN";"3"
"1439806";"30007867";"MIE-MPI";"Mathematics for Informatics";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"7";"P";"";"M";"Z,ZK";"EN";"1"
"1806806";"30007867";"MIE-SPI.1";"Statistics for Informatics";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"8";"P";"P";"M";"Z,ZK";"EN";"2"
"2388906";"30007867";"MIE-TES.2";"Systems Theory";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"4";"P";"P";"M";"Z,ZK";"EN";"1"
"1499406";"30007867";"MI-MPR";"Magisterský projekt";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"7";"P";"P";"M";"Z";"";"3"
"2823106";"30007867";"MIE-PAR.2";"Parallel Algorithms and Systems";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"6";"P";"P";"M";"ZK";"EN";"1"
"2823406";"30007867";"MIE-PPR.2";"Parallel  Programming";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"2";"P";"P";"M";"Z";"EN";"1"
"1495406";"30007867";"MIE-DIP";"Diploma Project";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"23";"P";"P";"M";"Z";"EN";"4"
"3477306";"30007867";"MIE-AAK.1";"Arithmetics and Codes";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"5";"PO";"P";"M";"Z,ZK";"EN";"2"
"1800806";"30007867";"MIE-KYB.1";"Cybernality";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"3";"P";"P";"M";"ZK";"EN";"1"
"1440906";"30007867";"MIE-BHW";"Security and Hardware";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"4";"PO";"P";"M";"Z,ZK";"EN";"2"
"1437206";"30007867";"MIE-NFA";"Design for the FPGA and ASIC Technology";"MIE-NPVS.2014";"Design and Programming of Embedded Systems, Presented in English, Version 2014 a 2015";"4";"PO";"P";"M";"Z,ZK";"EN";"1"
"1121206";"30008066";"BI-LIN";"Lineární algebra";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"3135306";"30008066";"BI-PS1";"Programování v shellu 1";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"1"
"1123306";"30008066";"BI-PST";"Pravděpodobnost a statistika";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1142806";"30008066";"BI-BAP";"Bakalářská práce";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"14";"P";"";"B";"Z";"CS";"6"
"1121406";"30008066";"BI-OSY";"Operační systémy";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1122406";"30008066";"BI-DBS";"Databázové systémy";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1121906";"30008066";"BI-TED";"Tvorba elektronické dokumentace";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"2"
"1110806";"30008066";"BI-CAO";"Číslicové a analogové obvody";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1124106";"30008066";"BI-ZDM";"Základy diskrétní matematiky";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1121806";"30008066";"BI-SAP";"Struktura a architektura počítačů";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"1121606";"30008066";"BI-PA2";"Programování a algoritmizace 2";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1122206";"30008066";"BI-AAG";"Automaty a gramatiky";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1121506";"30008066";"BI-PA1";"Programování a algoritmizace 1";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1121306";"30008066";"BI-MLO";"Matematická logika";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1121706";"30008066";"BI-PAI";"Právo a informatika";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"3";"P";"P";"B";"ZK";"CS";"1"
"1123206";"30008066";"BI-PSI";"Počítačové sítě";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1122106";"30008066";"BI-ZMA";"Základy matematické analýzy";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"2823006";"30008066";"BI-EPD.2";"Ekonomika podnikání";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P;";"P";"B";"KZ";"CS";"6"
"2778806";"30008066";"BI-SI1.2";"Softwarové inženýrství I";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"7"
"1124706";"30008066";"BI-BEZ";"Bezpečnost";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"4"
"1125306";"30008066";"BI-PPR";"Projekt, prezentace a rétorika";"BI-SPOL.2014";"Informatika, plán pro fázi studia bez oboru - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"5"
"1443006";"30008067";"BIK-PST";"Pravděpodobnost a statistika";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"Z,ZK";"CS";"5"
"1444406";"30008067";"BIK-PA1";"Programování a algoritmizace 1";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"6";"P";"K";"B";"Z,ZK";"CS";"1"
"1442406";"30008067";"BIK-DBS";"Databázové systémy";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"6";"P";"K";"B";"Z,ZK";"CS";"3"
"1441506";"30008067";"BIK-PAI";"Právo a informatika";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"3";"P";"K";"B";"ZK";"CS";"1"
"1142806";"30008067";"BI-BAP";"Bakalářská práce";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"14";"P";"";"B";"Z";"CS";"6"
"1442306";"30008067";"BIK-BEZ";"Bezpečnost";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"6";"P";"K";"B";"Z,ZK";"CS";"4"
"1445506";"30008067";"BIK-PSI";"Počítačové sítě";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"1444906";"30008067";"BIK-CAO";"Číslicové a analogové obvody";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"Z,ZK";"CS";"1"
"1442206";"30008067";"BIK-LIN";"Lineární algebra";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"7";"P";"K";"B";"Z,ZK";"CS";"2"
"2779006";"30008067";"BIK-SI1.2";"Softwarové inženýrství I";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P;";"K";"B";"Z,ZK";"CS";"7"
"2822806";"30008067";"BIK-EPD.2";"Ekonomika podnikání";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"KZ";"CS";"6"
"3161306";"30008067";"BIK-PS1";"Programování v shellu 1";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"KZ";"CS";"1"
"1445306";"30008067";"BIK-MLO";"Matematická logika";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"Z,ZK";"CS";"1"
"1444206";"30008067";"BIK-ZMA";"Základy matematické analýzy";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"6";"P";"K";"B";"Z,ZK";"CS";"1"
"1444306";"30008067";"BIK-OSY";"Operační systémy";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"1444506";"30008067";"BIK-AAG";"Automaty a gramatiky";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"6";"P";"K";"B";"Z,ZK";"CS";"3"
"1445606";"30008067";"BIK-SAP";"Struktura a architektura počítačů";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"6";"P";"K";"B";"Z,ZK";"CS";"2"
"1444006";"30008067";"BIK-PA2";"Programování a algoritmizace 2";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"7";"P";"K";"B";"Z,ZK";"CS";"2"
"1444106";"30008067";"BIK-ZDM";"Základy diskrétní matematiky";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"Z,ZK";"CS";"3"
"1441606";"30008067";"BIK-PPR";"Projekt, prezentace a rétorika";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"KZ";"CS";"5"
"1443406";"30008067";"BIK-TED";"Tvorba elektronické dokumentace";"BIK-SPOL.2014";"Společný plán pro období před přiřazením k oboru, verze 2014";"5";"P";"K";"B";"KZ";"CS";"2"
"2055206";"30008106";"BI-WT2";"Webové  technologie 2";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"1121806";"30008106";"BI-SAP";"Struktura a architektura počítačů";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"1121906";"30008106";"BI-TED";"Tvorba elektronické dokumentace";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"2"
"1124106";"30008106";"BI-ZDM";"Základy diskrétní matematiky";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1122106";"30008106";"BI-ZMA";"Základy matematické analýzy";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1123206";"30008106";"BI-PSI";"Počítačové sítě";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1125306";"30008106";"BI-PPR";"Projekt, prezentace a rétorika";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"5"
"1121606";"30008106";"BI-PA2";"Programování a algoritmizace 2";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1121506";"30008106";"BI-PA1";"Programování a algoritmizace 1";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1121706";"30008106";"BI-PAI";"Právo a informatika";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"3";"P";"P";"B";"ZK";"CS";"1"
"1121406";"30008106";"BI-OSY";"Operační systémy";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1121306";"30008106";"BI-MLO";"Matematická logika";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1121206";"30008106";"BI-LIN";"Lineární algebra";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1122406";"30008106";"BI-DBS";"Databázové systémy";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"3135306";"30008106";"BI-PS1";"Programování v shellu 1";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"1"
"2823006";"30008106";"BI-EPD.2";"Ekonomika podnikání";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P;";"P";"B";"KZ";"CS";"6"
"1810806";"30008106";"BI-WT1";"Webové technologie I";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"1123906";"30008106";"BI-VWM";"Vyhledávání na webu a v multimediálních databázích";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"2778806";"30008106";"BI-SI1.2";"Softwarové inženýrství I";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1124706";"30008106";"BI-BEZ";"Bezpečnost";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"4"
"1123306";"30008106";"BI-PST";"Pravděpodobnost a statistika";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1125106";"30008106";"BI-PGR";"Počítačová grafika";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"6";"PO";"P";"B";"Z,ZK";"CS";"5"
"1125906";"30008106";"BI-TUR";"Tvorba uživatelského rozhraní";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"4";"PO";"P";"B";"Z,ZK";"CS";"6"
"1122206";"30008106";"BI-AAG";"Automaty a gramatiky";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1142806";"30008106";"BI-BAP";"Bakalářská práce";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"14";"P";"";"B";"Z";"CS";"6"
"1110806";"30008106";"BI-CAO";"Číslicové a analogové obvody";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1122906";"30008106";"BI-MGA";"Multimediální a grafické aplikace";"BI-WM.2014";"Web a multimedia - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"1121406";"30008107";"BI-OSY";"Operační systémy";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"2823006";"30008107";"BI-EPD.2";"Ekonomika podnikání";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P;";"P";"B";"KZ";"CS";"6"
"1124706";"30008107";"BI-BEZ";"Bezpečnost";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"4"
"1123306";"30008107";"BI-PST";"Pravděpodobnost a statistika";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1126006";"30008107";"BI-VZD";"Vytěžování znalostí z dat";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"4";"PO";"P";"B";"Z,ZK";"CS";"6"
"1121506";"30008107";"BI-PA1";"Programování a algoritmizace 1";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1121906";"30008107";"BI-TED";"Tvorba elektronické dokumentace";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"2"
"1122506";"30008107";"BI-EFA";"Efektivní algoritmy";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"1124806";"30008107";"BI-EIA";"Efektivní implementace algoritmů";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"5"
"1122206";"30008107";"BI-AAG";"Automaty a gramatiky";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1110806";"30008107";"BI-CAO";"Číslicové a analogové obvody";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1124106";"30008107";"BI-ZDM";"Základy diskrétní matematiky";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1123206";"30008107";"BI-PSI";"Počítačové sítě";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1122406";"30008107";"BI-DBS";"Databázové systémy";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1125306";"30008107";"BI-PPR";"Projekt, prezentace a rétorika";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"5"
"1122106";"30008107";"BI-ZMA";"Základy matematické analýzy";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1123106";"30008107";"BI-PJP";"Programovací jazyky a překladače";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"1121206";"30008107";"BI-LIN";"Lineární algebra";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1121306";"30008107";"BI-MLO";"Matematická logika";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1124506";"30008107";"BI-APS";"Architektury počítačových systémů";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"6";"PO";"P";"B";"Z,ZK";"CS";"5"
"1142806";"30008107";"BI-BAP";"Bakalářská práce";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"14";"P";"";"B";"Z";"CS";"6"
"1121606";"30008107";"BI-PA2";"Programování a algoritmizace 2";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1122706";"30008107";"BI-GRA";"Grafové algoritmy a základy teorie složitosti";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"1121806";"30008107";"BI-SAP";"Struktura a architektura počítačů";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"1121706";"30008107";"BI-PAI";"Právo a informatika";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"3";"P";"P";"B";"ZK";"CS";"1"
"2778806";"30008107";"BI-SI1.2";"Softwarové inženýrství I";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"3135306";"30008107";"BI-PS1";"Programování v shellu 1";"BI-TI.2014";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2014";"5";"P";"P";"B";"KZ";"CS";"1"
